search_id,keyword,rank,note_id,title,type,desc,note_url,video_url,image_list,tag_list,author_id,nickname,last_update_time,liked_count,collected_count,comment_count,share_count,brand_list,spu_list,emotion_dict,evaluation_dict,has_note_detail,has_brand_info,data_crawler_time
898,livingproof,25,682ed848000000002200766b,这个夏天不允许再油扁塌了！！,normal,"都给我支棱起来！
亲测用了一周
泡沫超绵密的，强力清洁力！
去油效果非常👍
但洗完不会有氨基酸洗发水干涩的通病
甚至不用护发素都不会毛躁打结
有种头皮都在呼吸，贼清爽的感觉
	
原本有点小贵，货值和毫升数都是200+
但现在清仓啦！
这个💰预算不高的姐妹也能🐛！
	
#Livingproof缕灵丰盈洗发水[话题]# #洗发水控油蓬松[话题]##洗发水去屑止痒控油蓬松[话题]##livingproof洗发水[话题]##蓬松洗发水[话题]##好物推荐[话题]##控油洗发水[话题]# #洗发水控油蓬松[话题]# #油头救星[话题]#",https://www.xiaohongshu.com/explore/682ed848000000002200766b?xsec_token=ABG30OPiP0GB2HgEzamJQZtNRsXDQTh1VX4u3ow5SXmQU=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg31hpdnjpu3ikg5ojp1jj5at2vivhitj0!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31hpdnjpu3ihg5ojp1jj5at2vidsv91o!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31hpdnjpu3iig5ojp1jj5at2v090qhi0!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31hpdnjpu3ik05ojp1jj5at2v111dapg!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31hpdnjpu3ijg5ojp1jj5at2v9o037f0!nd_dft_wlteh_jpg_3""","""Livingproof缕灵丰盈洗发水,洗发水控油蓬松,洗发水去屑止痒控油蓬松,livingproof洗发水,蓬松洗发水,好物推荐,控油洗发水,油头救星""",62790ce6000000001501745f,bellaaaa,2025-05-22T15:54:49+00:00,3.0,0.0,1.0,0.0,"[""Living Proof""]","""[\""Living proof缕灵丰盈洗发水\""]""","{""Living Proof"": ""正向"", ""Living Proof缕灵丰盈洗发水"": ""正向""}","{""Living Proof"": [""强力清洁力"", ""去油效果非常👍"", ""不会干涩"", ""不会毛躁打结"", ""贼清爽""], ""Living Proof缕灵丰盈洗发水"": [""强力清洁力"", ""去油效果非常👍"", ""不会干涩"", ""不会毛躁打结"", ""贼清爽""]}",True,True,2025-06-07T20:43:39.601977+00:00
908,livingproof,26,680f570d000000000703591f,沃去！！原本400+💰 是谁还不知道...,video,"堪称油扁塌的福报！！
livingproof真的封神了...
用五分钟体验头包脸的快乐～
#livingproof洗发水[话题]# #缕灵丰盈蓬松洗发水[话题]# #livingproof[话题]# #洗发水清仓捡漏[话题]# #进口洗发水[话题]# #缕灵洗发水[话题]# #控油蓬松[话题]# #洗发水控油蓬松平价[话题]# #洗发水红榜[话题]# #油头洗发水推荐[话题]#",https://www.xiaohongshu.com/explore/680f570d000000000703591f?xsec_token=ABn4Qh_ad48nBQ_z2gbCtaFHA8Q5GG3bsvV7NNYCp6Zso=&xsec_source=pc_search,http://sns-video-bd.xhscdn.com/1040g2so31gql8ja6jqkg5on8mmllbbkeva3t3qo,"""http://sns-img-hw.xhscdn.com/1040g2sg31gql8ja4jskg5on8mmllbbke4l9vfco!nd_dft_wlteh_jpg_3""","""livingproof洗发水,缕灵丰盈蓬松洗发水,livingproof,洗发水清仓捡漏,进口洗发水,缕灵洗发水,控油蓬松,洗发水控油蓬松平价,洗发水红榜,油头洗发水推荐""",62e8b5ab000000001501ae8e,小甜蜜丸子,2025-04-28T18:23:10+00:00,1.0,0.0,0.0,1.0,"[""Living Proof""]","""[\""Living proof Perfect hair Day shampoo\"",\""Living proof full shampoo\""]""","{""Living Proof"": ""正向"", ""Living Proof Perfect Hair Day Shampoo"": ""正向"", ""Living Proof Full Shampoo"": ""正向""}","{""Living Proof"": [""封神"", ""福报"", ""快乐"", ""丰盈蓬松"", ""清爽"", ""空气感""], ""Living Proof Perfect Hair Day Shampoo"": [""丰盈蓬松"", ""空气感""], ""Living Proof Full Shampoo"": [""清爽"", ""去油"", ""清洁""]}",True,True,2025-06-07T20:43:39.601977+00:00
248,livingproof,27,67a8a6c5000000002901b794,200多的livingproof,normal,"静安消费券交作业了
临期产品打六折，正好需要洗发水！在打折货架的角落发现这最后一瓶。转了半个小时，终于搞定了[笑哭R]
	
#livingproof[话题]# #livingproof洗发水[话题]# #静安消费券[话题]#  #静安消费券作业[话题]# #丝芙兰[话题]#",https://www.xiaohongshu.com/explore/67a8a6c5000000002901b794?xsec_token=ABP6sBLMooGAF4DvcH45JN5m85H11NT_bq9B8-ZM8c1aE=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg31dmcj8jl0e7040mpnq08bobrqpq2i8g!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31dmcj8jl0e7g40mpnq08bobro0glo2g!nd_dft_wgth_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31dmcj8jl0e8040mpnq08bobrg2n00f8!nd_dft_wlteh_jpg_3""","""livingproof,livingproof洗发水,静安消费券,静安消费券作业,丝芙兰""",55658085f5a26326be23e17b,Jade_JJJ,2025-02-09T20:59:49+00:00,3.0,0.0,1.0,2.0,"[""Living Proof"", ""丝芙兰""]","""[\""Living Proof Full Shampoo\"",\""丝芙兰服务\""]""","{""Living Proof"": ""正向"", ""Living Proof Full Shampoo"": ""正向"", ""丝芙兰"": ""中立""}","{""Living Proof"": [""需要"", ""搞定""], ""Living Proof Full Shampoo"": [""最后一瓶"", ""搞定""], ""丝芙兰"": [""折扣"", ""消费券""]}",True,True,2025-05-30T00:30:57.829682+00:00
245,livingproof,28,6830266500000000230112f5,近期使用的头发洗护,normal,"[举手R]简单说下自己的头发状况，隔天洗一次，再久就会很油，沙发但是偏细软，发质看上去好坏程度非常看天气。
‼️以下1-5是洗发水，6-8是护发产品‼️
[一R]韩国kundal洗发水和护发素
买了一套都是蜂蜜坚果的，味道是粉红葡萄柚香
我偏爱柑橘调的香味，所以这套的味道非常喜欢，
偏滋润的质地，护发素用完挺顺滑的，
整体中规中矩，适合头发没啥问题，又不知道用什么的时候的选择
	
[二R]Giovanni茶树油洗发水
带薄荷感🍃，但又不会特别刺激，天气热的时候特别喜欢用这瓶
有种洗完之后特别干净的感觉，但又不至于很干涩，这瓶我用得特别快，
我一般会同时用几种洗发水的，但天气一热，每次洗头发都会很随手拿起这瓶
	
[三R]Living Proof丰盈蓬松洗发水
有段时候总感觉头发油油的，看到广告就下手了
味道一闻就是：啊是泥膜！的感觉，闻起来就感觉清洁力很厉害哈哈哈
使用效果对我来说一般，用完后发尾非常干涩，一定要用护发素
使用后头皮虽然有干净感，但是发根处没太有蓬松感
	
[四R]薇姿绿标洗发水
这瓶是之前染完发后怀疑自己有溢脂性皮炎（有头屑、还有头油味），但应该是轻微的，搜到了这瓶
[彩虹R]它的味道像药味，不臭，挺上头的，使用感非常喜欢，它用完后是真的有头发干净蓬松了的感觉，但发尾肯定还是干涩，不过没有livingproof那么干，是可以不用护发素，但吹头发的时候要抹点发油的程度，用了大半个月吧，感觉没什么头皮屑了
就是不知道健康头皮能不能用
	
[五R]Offrelax头皮预洗凝露
说到头皮有油味，当时也是搜了很多相关的洗护产品，搜到了这个
看名字就知道了，专门针对头皮清洁的，它的质地像水，香味非常重，感觉用完这个香气完全能盖住头油味，开始用的几次使用感很好，也是感觉洗完很干净，头发蓬松了，但是用几次之后就没有开始的那种惊艳感了，难道是所谓的‘抗药性’？
	
[六R]NIUCOCO的椰油发油
感觉是目前为止用过最好用的发油[红色心形R]，
之前有用过一些发油，会有那种抹是抹上了，但只是覆盖在头发表面，没有吸收进去的感觉，不知道你们有没有试过，但这瓶用的时候就是觉得真能吸收进去[okR]
味道闻着不像香精，已经回购过两三瓶了
	
[彩虹R]剩下的写不完放P10了‼️
	
#护发好物[话题]# #洗发[话题]# #护发[话题]# #洗护[话题]#",https://www.xiaohongshu.com/explore/6830266500000000230112f5?xsec_token=ABTOOaMyNQi5wOEV5c_hjSbsnW1aaQnMn5E78k7qKY4_s=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831hqmplvujae05nv84v30bv0tstgm528!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831hqmplvujaeg5nv84v30bv0tqini3n0!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831hqmplvujaf05nv84v30bv0to3nj4mo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831hqmplvujafg5nv84v30bv0t76kjro8!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831hqmplvujag05nv84v30bv0tu448dso!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831hqmplvujagg5nv84v30bv0t38i58n8!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831hqmplvujah05nv84v30bv0t9o8rjtg!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831hqmplvujahg5nv84v30bv0tr992378!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831hqmplvujai05nv84v30bv0to7ganvg!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831hqmplvujaig5nv84v30bv0th16og2o!nd_dft_wlteh_jpg_3""","""护发好物,洗发,护发,洗护""",5fe827c6000000000101fc1d,吃好喝好玩得开心,2025-05-23T15:40:21+00:00,7.0,1.0,0.0,0.0,"[""Kundal"", ""Giovanni"", ""Living Proof"", ""Vichy"", ""Off&Relax"", ""Niucoco"", ""L'oréal""]","""[\""Kundal蜂蜜坚果洗发水\"",\""Kundal蜂蜜坚果护发素\"",\""Giovanni茶树油洗发水\"",\""Living Proof丰盈蓬松洗发水\"",\""Vichy薇姿绿标洗发水\"",\""Offrelax头皮预洗凝露\"",\""NIUCOCO椰油发油\"",\""L'Oréal Metal DX专业面膜\""]""","{""Kundal"": ""正向"", ""Giovanni"": ""正向"", ""Living Proof"": ""中立"", ""Vichy"": ""正向"", ""Off&Relax"": ""中立"", ""Niucoco"": ""正向"", ""L'oréal"": ""中立"", ""Kundal蜂蜜坚果洗发水"": ""正向"", ""Kundal蜂蜜坚果护发素"": ""正向"", ""Giovanni茶树油洗发水"": ""正向"", ""Living Proof丰盈蓬松洗发水"": ""中立"", ""Vichy薇姿绿标洗发水"": ""正向"", ""Offrelax头皮预洗凝露"": ""中立"", ""Niucoco椰油发油"": ""正向"", ""L'oréal Metal Dx专业面膜"": ""中立""}","{""Kundal"": [""非常喜欢"", ""滋润"", ""顺滑""], ""Giovanni"": [""干净"", ""不刺激"", ""特别喜欢""], ""Living Proof"": [""一般"", ""干涩"", ""没有蓬松感""], ""Vichy"": [""头发干净蓬松"", ""可以不用护发素"", ""没什么头皮屑了""], ""Off&Relax"": [""香气完全能盖住头油味"", ""使用感很好"", ""没有开始的那种惊艳感""], ""Niucoco"": [""最好用的发油"", ""能吸收进去"", ""已经回购过两三瓶""], ""L'oréal"": [], ""Kundal蜂蜜坚果洗发水"": [""非常喜欢"", ""滋润""], ""Kundal蜂蜜坚果护发素"": [""顺滑""], ""Giovanni茶树油洗发水"": [""干净"", ""不刺激"", ""特别喜欢""], ""Living Proof丰盈蓬松洗发水"": [""一般"", ""干涩"", ""没有蓬松感""], ""Vichy薇姿绿标洗发水"": [""头发干净蓬松"", ""可以不用护发素"", ""没什么头皮屑了""], ""Offrelax头皮预洗凝露"": [""香气完全能盖住头油味"", ""使用感很好"", ""没有开始的那种惊艳感""], ""Niucoco椰油发油"": [""最好用的发油"", ""能吸收进去"", ""已经回购过两三瓶""], ""L'oréal Metal Dx专业面膜"": []}",True,True,2025-05-30T00:30:57.829682+00:00
579,livingproof,29,68299d81000000000303d65b,爱用物 雷品 回购N+,normal,"卡诗的洗发水[捂脸R]
开始还可以，时间长了，感觉不蓬松了，非常贴头皮，所以我都配合Living proof一起用，才能蓬起来 综合考虑不推荐
卡诗的护发素[派对R]
非常好用，值得无限回购的单品♾️总完根本不需要梳子，像瀑布一般
TangleTeezer英国王妃梳子[派对R]火了太久了 大家应该都有感受 一梳顺畅 打结的头发也会平整
雅诗兰黛罐装眼霜[派对R]
是我的心头好 就这么说吧 我本来有的小细纹都让它抚平了，但是眼霜笔[捂脸R]谁买谁踩坑，完全没必要
雅诗兰黛的线雕精华[捂脸R] 平平无奇 无功无过
雅诗兰黛的霜[派对R]
用完脸很软而且清爽，对皮肤有滋养，唯一不足的是不如珀莱雅的霜水润（干皮：盈润版 油皮：轻盈版）#618冲了新的[话题]#
娇韵诗的熬夜精华[派对R]
姐姐送的新年礼物🎁太赞了，熬夜完脸非常干的而且会垮脸，用这个精华毫无熬夜影响
Dior的水[捂脸R] 姐姐一瓶我一瓶，粘而不腻，但是我觉得自购 真没必要
Living proof洗发水 泡沫绵密 头发也蓬松但是会发干 头发没有油润感🫧
HBN精萃水[派对R]性价比超高 适合湿敷 回购了很多次了 非常好用 他家洗面奶[派对R]也好用 对这个品牌很有好感
Bring green护唇膏[萌萌哒R]非常粘嘴🤣 但是这种的特别适合晚上用 第二天嘴唇饱满 嫩嫩的
且初的卸妆膏（无花果味）[萌萌哒R]其实它和ddg我觉得差距不明显，我都买了，这个也贵一些，但谁让我香味控呢
#分享爱用物[话题]# #护肤好物[话题]# #回购及空瓶[话题]#",https://www.xiaohongshu.com/explore/68299d81000000000303d65b?xsec_token=AByrrGlurnQ8_ZYi0pMV1yvzPfPqHN3hgvguKMKecsKnY=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831hka6lol3oe05o4fibn08rrehm0v8lo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831hka6lol3oeg5o4fibn08rreccqiq28!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831hka6lol3of05o4fibn08rregms0e58!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831hka6lol3ofg5o4fibn08rrel346t30!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831hka6lol3og05o4fibn08rrek7h1j8g!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831hka6lol3ogg5o4fibn08rrerurgang!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831hka6lol3oh05o4fibn08rree0n4aeo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831hka6lol3ohg5o4fibn08rrebv516r0!nd_dft_wlteh_jpg_3""","""618冲了新的,分享爱用物,护肤好物,回购及空瓶""",608f92ee0000000001006f6e,G-x1an妍儿,2025-05-18T16:42:42+00:00,3.0,1.0,0.0,0.0,"[""Kérastase"", ""Living Proof"", ""雅诗兰黛"", ""Tangleteezer"", ""娇韵诗"", ""Dior"", ""Hbn"", ""Bring Green"", ""且初""]","""[\""卡诗洗发水\"",\""卡诗护发素\"",\""Living proof洗发水\"",\""TangleTeezer英国王妃梳子\"",\""雅诗兰黛罐装眼霜\"",\""雅诗兰黛眼霜笔\"",\""雅诗兰黛线雕精华\"",\""雅诗兰黛霜\"",\""珀莱雅霜\"",\""娇韵诗熬夜精华\"",\""Dior水\"",\""HBN精萃水\"",\""HBN洗面奶\"",\""Bring green护唇膏\"",\""且初卸妆膏\""]""","{""Kérastase"": ""中立"", ""Living Proof"": ""中立"", ""雅诗兰黛"": ""中立"", ""Tangleteezer"": ""正向"", ""娇韵诗"": ""正向"", ""Dior"": ""中立"", ""Hbn"": ""正向"", ""Bring Green"": ""正向"", ""且初"": ""正向"", ""卡诗洗发水"": ""负向"", ""卡诗护发素"": ""正向"", ""Tangleteezer英国王妃梳子"": ""正向"", ""雅诗兰黛罐装眼霜"": ""正向"", ""雅诗兰黛眼霜笔"": ""负向"", ""雅诗兰黛线雕精华"": ""中立"", ""雅诗兰黛霜"": ""正向"", ""珀莱雅霜"": ""正向"", ""娇韵诗熬夜精华"": ""正向"", ""Dior水"": ""中立"", ""Hbn精萃水"": ""正向"", ""Hbn洗面奶"": ""正向"", ""Bring Green护唇膏"": ""正向"", ""且初卸妆膏"": ""正向""}","{""Kérastase"": [""不蓬松"", ""贴头皮"", ""非常好用""], ""Living Proof"": [""泡沫绵密"", ""头发也蓬松但是会发干"", ""头发没有油润感""], ""雅诗兰黛"": [""心头好"", ""抚平小细纹"", ""平平无奇"", ""脸很软而且清爽"", ""有滋养""], ""Tangleteezer"": [""火了太久了"", ""一梳顺畅"", ""打结的头发也会平整""], ""娇韵诗"": [""太赞了"", ""毫无熬夜影响""], ""Dior"": [""粘而不腻"", ""真没必要""], ""Hbn"": [""性价比超高"", ""适合湿敷"", ""很好用""], ""Bring Green"": [""非常粘嘴"", ""嘴唇饱满"", ""嫩嫩的""], ""且初"": [""香味控"", ""差距不明显"", ""贵一些""], ""卡诗洗发水"": [""开始还可以"", ""感觉不蓬松了"", ""非常贴头皮""], ""卡诗护发素"": [""非常好用"", ""值得无限回购"", ""不需要梳子"", ""像瀑布一般""], ""Tangleteezer英国王妃梳子"": [""火了太久了"", ""一梳顺畅"", ""打结的头发也会平整""], ""雅诗兰黛罐装眼霜"": [""心头好"", ""抚平小细纹""], ""雅诗兰黛眼霜笔"": [""谁买谁踩坑"", ""完全没必要""], ""雅诗兰黛线雕精华"": [""平平无奇"", ""无功无过""], ""雅诗兰黛霜"": [""脸很软而且清爽"", ""有滋养"", ""不如珀莱雅的霜水润""], ""珀莱雅霜"": [""盈润版"", ""轻盈版""], ""娇韵诗熬夜精华"": [""太赞了"", ""毫无熬夜影响""], ""Dior水"": [""粘而不腻"", ""真没必要""], ""Hbn精萃水"": [""性价比超高"", ""适合湿敷"", ""很好用""], ""Hbn洗面奶"": [""好用""], ""Bring Green护唇膏"": [""非常粘嘴"", ""嘴唇饱满"", ""嫩嫩的""], ""且初卸妆膏"": [""香味控"", ""差距不明显"", ""贵一些""]}",True,True,2025-06-07T20:07:59.707381+00:00
249,livingproof,30,66bc811b000000001e01935f,我洗一次头要用到的东西,normal,"头顶油发尾糙的可以试试，亲测有效
	
1.offrelax滋润发膜
这个我推荐了好几次了，真的很好用
他家有两个版本的，我会更喜欢滋润版，效果对我来说会更好
洗完头后，库库挤几圈往发尾抹就行，都不需要等多久，也没啥手法
不用害怕油腻不好吸收啥的
他家这个算是滋润型发膜中的清流了 很清爽很清爽
抹上然后用一根皮筋扎起来 洗完澡后冲掉就可以
用完后吹完头发，头发巨巨巨巨顺亮，都不需要用护发精油了，
而且他不是假润，第二天起来头发还是有光泽的那种
我超级喜欢，每次出去玩为了拍照好看我都要早上洗头，为了用这个发膜……
	
2.living proof 洗发水
这个控油效果真的好，我是大油头，洗完能三天不洗头，还不会臭
而且会让我的头发特别特别蓬松！！洗感也不错，我会回购！！！！
而且这个很适合需要做造型的，这个洗完很好做造型！！！！
	
3.sudtana头皮精华
头油头痒头皮会长痘痘的推荐，性价比很高
而且真的很有用
洗头前用，精油质地，其实挺轻薄的，滴在头皮上按摩15分钟左右再去洗掉
坚持用个几次，可以很好的改善头皮环境
我很容易像头皮屑和痘痘，一出现这种情况我就用这个，几次就好了，坚持用头皮出油也会好很多！！买的值！！！！
	
4.睡眠发圈＋真丝枕头套
这两个都是真丝的，发圈安利了无数次，头发粗糙容易掉头发睡前绑起来，可以减少掉发！！
真丝枕套也是一样的道理，可以让发质变好，也会减少头发和枕套之间的摩擦！！减少掉头发！！！！
	
#offrelax发膜[话题]# #livingproof洗发水[话题]# #sudtana头皮精华[话题]# #睡眠发圈[话题]# #真丝枕套[话题]# #发膜推荐[话题]##头发护理[话题]##洗发水推荐[话题]##烫染受损[话题]#",https://www.xiaohongshu.com/explore/66bc811b000000001e01935f?xsec_token=ABDSuRdHU_vBu33Los1osVfb0goVvA4dAwlFb_7u99_0Q=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg316fnp7pfgm0g5p94nc3qjaang18mhn8!nd_dft_wlteh_jpg_3""","""offrelax发膜,livingproof洗发水,sudtana头皮精华,睡眠发圈,真丝枕套,发膜推荐,头发护理,洗发水推荐,烫染受损""",6524bb07000000002a01a957,龙卷风吹毁停车场,2024-08-17T22:23:40+00:00,1247.0,603.0,66.0,40.0,"[""Off&Relax"", ""Living Proof"", ""Sudtana""]","""[\""offrelax滋润发膜\"",\""living proof洗发水\"",\""sudtana头皮精华\"",\""睡眠发圈\"",\""真丝枕头套\""]""","{""Off&Relax"": ""正向"", ""Living Proof"": ""正向"", ""Sudtana"": ""正向"", ""Offrelax滋润发膜"": ""正向"", ""Sudtana头皮精华"": ""正向"", ""睡眠发圈"": ""正向"", ""真丝枕头套"": ""正向""}","{""Off&Relax"": [""很好用"", ""清爽"", ""很清爽"", ""超级喜欢""], ""Living Proof"": [""控油效果好"", ""蓬松"", ""洗感不错"", ""很好做造型""], ""Sudtana"": [""性价比高"", ""很有用"", ""改善头皮环境"", ""值""], ""Offrelax滋润发膜"": [""很好用"", ""效果好"", ""清爽"", ""很清爽"", ""巨顺亮"", ""有光泽""], ""Sudtana头皮精华"": [""性价比高"", ""很有用"", ""改善头皮环境"", ""值""], ""睡眠发圈"": [""减少掉发""], ""真丝枕头套"": [""让发质变好"", ""减少摩擦"", ""减少掉头发""]}",True,True,2025-05-30T00:30:57.829682+00:00
578,livingproof,31,67f5ecc1000000000f0300db,跳水价❗️2折拼手速啦❗️,video,"Living Proof缕灵 我真的相见恨晚！！
油头 细软塌5分钟改头换面!！
✅ 缕灵丰盈蓬松洗发水
👉油性发质/细软发丝扁塌人群
2天不洗头依然清爽蓬松 高颅顶get！
✅ 缕灵每日圆满洗发水
👉毛躁暗哑/干枯没光泽人群
像给头发灌了十全大补汤
吹干后绸缎光泽感绝了！
	
⚠油扁塌姐妹重点冲丰盈系列
回购只有0次和无数次！
#缕灵洗发水[话题]# #livingproof[话题]# #油扁塌洗发水推荐[话题]# #控油蓬松[话题]# #春日养发护发[话题]# #油头洗发水推荐[话题]# #丰盈蓬松洗发水[话题]# #洗发水清仓捡漏[话题]# #洗发水氨基酸[话题]# #洗发水蓬松[话题]#",https://www.xiaohongshu.com/explore/67f5ecc1000000000f0300db?xsec_token=ABKmq0FGUa_03ezBj756dxBz55LoFSrjyRS76L-5x7tVc=&xsec_source=pc_search,http://sns-video-bd.xhscdn.com/1040g00g31g1qglngg0d05on8mmllbbkeqnlos80,"""http://sns-img-hw.xhscdn.com/1040g00831g1qglnl02605on8mmllbbke6dt1mk0!nd_dft_wlteh_jpg_3""","""缕灵洗发水,livingproof,油扁塌洗发水推荐,控油蓬松,春日养发护发,油头洗发水推荐,丰盈蓬松洗发水,洗发水清仓捡漏,洗发水氨基酸,洗发水蓬松""",62e8b5ab000000001501ae8e,小甜蜜丸子,2025-04-09T11:42:58+00:00,8.0,5.0,5.0,3.0,"[""Living Proof""]","""[\""缕灵丰盈蓬松洗发水\"",\""缕灵每日圆满洗发水\""]""","{""Living Proof"": ""正向"", ""缕灵丰盈蓬松洗发水"": ""正向"", ""缕灵每日圆满洗发水"": ""正向""}","{""Living Proof"": [""相见恨晚"", ""清爽蓬松"", ""绸缎光泽感""], ""缕灵丰盈蓬松洗发水"": [""5分钟改头换面"", ""2天不洗头依然清爽蓬松"", ""高颅顶get""], ""缕灵每日圆满洗发水"": [""像给头发灌了十全大补汤"", ""吹干后绸缎光泽感绝了""]}",True,True,2025-06-07T20:07:59.707381+00:00
250,livingproof,32,683813930000000012007337,想和你去看更高维的风景💫,normal,"你是一缕灵识
真正的你时刻想要成长
提升维度
借着梦露泡影的载体和思维构筑的世界
你不应该沉迷游戏
漫游式地在界限境里打转
而是意识突破遮蔽在眼前
所有认知相和对立执着
阶阶向宇宙尽头深处溯源",https://www.xiaohongshu.com/explore/683813930000000012007337?xsec_token=ABQznWmnq_n3Ety6arUSSJ6pCjt__o_BgL7gFMO6hCAkc=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831i2eci0jn8605n656d55hso72mul3j0!nd_dft_wlteh_jpg_3""",,5cc5334a000000001600f307,Flnoue,2025-05-29T15:58:12+00:00,33.0,6.0,4.0,0.0,"""[]""","""[]""",,,True,False,2025-05-30T00:30:57.829682+00:00
241,livingproof,33,d4874a47-49f9-45bc-938a-3d0cce21f578#1748593346531,,,,,,,,,,,,,,,,,,,False,False,2025-05-30T00:30:57.829682+00:00
901,livingproof,34,31aa47db-cad4-46a5-ac81-05ce73683509#1749299688013,,,,,,,,,,,,,,,,,,,False,False,2025-06-07T20:43:39.601977+00:00
571,livingproof,35,c806fc89-32ff-469f-88d4-cb3d1fc9f133#1749297502326,,,,,,,,,,,,,,,,,,,False,False,2025-06-07T20:07:59.707381+00:00
239,livingproof,36,67bee1aa000000000900c6c1,选洗发水选疯了 livingproof狠狠避雷,normal,"如题，孩子真的要疯了，贵价一点的洗发水试了livingproof，欧舒丹，欧舒丹洗完还算舒服，但是livingproof真的……洗完很干涩，而且也没有很蓬松，第二天就已经油了，甚至不如我用的十几块钱五百毫升的蜂花绿瓶……
明天再试试大卫尼斯那款[哭惹R]#哪种洗发水好用[话题]# #油头洗发水[话题]# #洗发水分享[话题]#",https://www.xiaohongshu.com/explore/67bee1aa000000000900c6c1?xsec_token=ABsKp4mb8rMbp8BRRbsK_oB13CVoA8oODMjg15Ott1sec=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg31ec39b85h0d04bmai16t9fhra42r6sg!nd_dft_wgth_jpg_3""","""哪种洗发水好用,油头洗发水,洗发水分享""",5bd84dd4abfea200011fbe3b,夜行,2025-02-26T17:40:59+00:00,1.0,0.0,0.0,0.0,"[""Living Proof"", ""欧舒丹"", ""蜂花"", ""大卫尼斯""]","""[\""livingproof洗发水\"",\""欧舒丹洗发水\"",\""蜂花绿瓶洗发水\"",\""大卫尼斯洗发水\""]""","{""Living Proof"": ""负向"", ""欧舒丹"": ""中立"", ""蜂花"": ""正向"", ""大卫尼斯"": ""中立"", ""欧舒丹洗发水"": ""中立"", ""蜂花绿瓶洗发水"": ""正向"", ""大卫尼斯洗发水"": ""中立""}","{""Living Proof"": [""干涩"", ""不蓬松"", ""油""], ""欧舒丹"": [""舒服""], ""蜂花"": [""好用""], ""大卫尼斯"": [], ""欧舒丹洗发水"": [""舒服""], ""蜂花绿瓶洗发水"": [""好用""], ""大卫尼斯洗发水"": []}",True,True,2025-05-30T00:30:57.829682+00:00
