search_id,keyword,account_count,rank,merged_rank,account_ranks,note_id,note_table_id,title,type,desc,note_url,video_url,image_list,tag_list,author_id,nickname,last_update_time,liked_count,collected_count,comment_count,share_count,brand_list,spu_list,emotion_dict,evaluation_dict,has_note_detail,has_brand_info,data_crawler_time
797,丰盈蓬松洗发水,1,29,18.2,小红薯momo:N/A; 我就试试:N/A; 浪浪山的小妖怪:14,67d810e6000000001d01f7f6,658.0,章小蕙 62 岁养发经❗️发顶蓬松像戴了假发片,video,"春季气温忽冷忽热，头皮更加容易出油出汗
发丝变得软榻，头皮也发红发痒
细软发、油性头皮、干性头皮想要获得空气感清爽蓬松发
快来试试章小姐离不开的 MY.ORGANICS 蓬松控油洗护套组
-
[星R]洗前护理
【MY.ORGANICS 有机棟树油】
印度楝树油镇静头皮，给健康发丝打基础
洗前分区涂抹在整个头皮吼安谧
缓解头皮干痒和出油长痘
停留 15 分钟后即可正常洗护
-
[星R]功效洗护
【MY.ORGANICS 有机净化洗发水】
适合头皮出油严重、换季红痒长痘时使用
用作日常洗护，头皮出油严重时可重复使用两次
细软发两三天不洗头依旧清爽
【MY.ORGANICS 有机丰盈洗发水】
针对稀疏、爱出油发质
柠檬、橙子和薄荷油深层清洁同时滋润
洗完发质光泽饱满蓬松
-
tips：
两款洗发水可根据自身情况
在洗发时搭配或轮流使用均可
#章小蕙[话题]# #玫瑰是玫瑰[话题]# #头皮护理[话题]# #高颅顶[话题]# #细软塌救星[话题]#",https://www.xiaohongshu.com/explore/67d810e6000000001d01f7f6?xsec_token=ABljeT2fYsedB9vRQm5vvDq_Ozw0MH40Y6l4wZVEg_Ix0=&xsec_source=pc_search,http://sns-video-bd.xhscdn.com/1040g00g31f4m80ro6s005ohh8vv417qan2sqheo,"""http://sns-img-hw.xhscdn.com/1040g00831f4m80rn6s005ohh8vv417qa7l8qa5g!nd_dft_wlteh_jpg_3""","""章小蕙,玫瑰是玫瑰,头皮护理,高颅顶,细软塌救星""",623147fe0000000010009f4a,玫瑰是玫瑰,2025-03-19T15:07:17+00:00,204.0,119.0,5.0,78.0,,,,,True,False,2025-06-07T20:34:43.112775+00:00
467,丰盈蓬松洗发水,1,30,18.2,小红薯momo:N/A; 我就试试:14; 浪浪山的小妖怪:N/A,68089d9c000000001c01d7c3,366.0,去油蓬松洗发水 我为这个海盐洗发水举大旗,normal,"！！！！！！！！
真的超级超级超级超级去油
最初用这个洗发水我一定要用护发素护发精油的
现在已经适应的只用精油就可以了
因为洗完真的超级超级超级干
但真的只是头发干！头皮不干！
洗完巨蓬松！
这个控油 而且不起头屑！！！
谁懂啊啊啊啊啊啊我真的一定要夸夸他！！！！
	
之前在宁波的时候说做篇好物分享也懒这搞
但是这个真的很牛啊啊啊啊！！！！
江浙沪的姐妹 马上天气热头发油都给我用这个！！！
巨巨巨巨巨好使！！！！
	
我一个拍照都不修图的人为了这瓶洗发水打开了醒图app
omg
#控油洗发水[话题]# #海盐小蓝瓶洗发水[话题]# #哪种洗发水好用[话题]# #洗发水控油蓬松[话题]# #防脱控油洗发水[话题]#",https://www.xiaohongshu.com/explore/68089d9c000000001c01d7c3?xsec_token=ABxWdiYu3o_y_7hGCMvo7WNuNEpRl2IrtBVxsgseFau48=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg31gk3fcsh34005n5345pkkjhi5bhgrjg!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31gk3fcsh340g5n5345pkkjhibangcuo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31gk3fcsh341g5n5345pkkjhiqgiiong!nd_dft_wlteh_jpg_3""","""控油洗发水,海盐小蓝瓶洗发水,哪种洗发水好用,洗发水控油蓬松,防脱控油洗发水""",5ca321730000000012024e32,Quinn,2025-04-23T16:03:42+00:00,1.0,1.0,0.0,4.0,,,,,True,False,2025-06-07T19:58:19.093286+00:00
798,丰盈蓬松洗发水,1,31,19.5,小红薯momo:N/A; 我就试试:N/A; 浪浪山的小妖怪:15,67ea055b000000000f03255b,659.0,洗发水极限3选1… 建议all in,normal,"稻草头还油扁塌
换季还容易头痒，头屑满天飞
头发状态不好
真的拉胯颜值啊
	
🌱「头皮滋养洗发乳」
烫染修护型
洗发即护发，可以改善发丝及头皮受损
添加了白松露提取物
温和不刺激，洗完的发丝莹亮柔顺
柔顺发丝的同时，不会产生假滑感
洗过的发丝，柔亮的同时不易扁塌
	
🌱「头皮净澈洗发露」
清爽蓬松型
添加水杨酸和烟酰胺
洗出高颅顶就靠它
大油头的本命，可以告别在夏天每天洗头
可以从根源改善头皮出头
控油的同时，洗感温和舒适不拔干
冲洗后头皮清爽舒适，蓬松丰盈，留香久且好闻
	
🌱「头皮专研去屑洗发露」
去屑止痒型
头皮易痒的很适合
添加二硫化硒，直击去屑控油
一键清空油脂头屑
用一次就能被舒缓
头皮会呼吸！丰盈好，头大一圈！
长期用头皮很快恢复健康
	
#洗发水去屑止痒控油蓬松[话题]# #控油洗发水[话题]# #洗发水推荐排行榜[话题]# #去屑洗发水[话题]# #威莱雅[话题]# #威莱雅洗发水[话题]# #威莱雅洗护[话题]# #护发心得分享[话题]# #雪花头必备[话题]# #控油蓬松[话题]#",https://www.xiaohongshu.com/explore/67ea055b000000000f03255b?xsec_token=AB6wgLaGf5ij09Z2BOztmALhC7_rv1s--X0gu9PDA7cA0=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg31fm7cljqnqe05ocvks841msaj42l5mg!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31fm7cljqnqeg5ocvks841msahp0e4bo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31fm7cljqnqf05ocvks841msa3qt7c2o!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31fm7cljqnqfg5ocvks841msadubqavo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31fm7cljqnqg05ocvks841msaib3g2pg!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31fm7cljqnqgg5ocvks841msat89lbmg!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31fm7cljqnqh05ocvks841msajq28k80!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31fm7cljqnqhg5ocvks841msaobvqdmg!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31fm7cljqnqi05ocvks841msaqabj6ag!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31fm7cljqnqig5ocvks841msanbul9lg!nd_dft_wlteh_jpg_3""","""洗发水去屑止痒控油蓬松,控油洗发水,洗发水推荐排行榜,去屑洗发水,威莱雅,威莱雅洗发水,威莱雅洗护,护发心得分享,雪花头必备,控油蓬松""",619fa710000000001000db8a,WEILAIYA威莱雅,2025-03-31T11:00:44+00:00,17.0,8.0,13.0,0.0,,,,,True,False,2025-06-07T20:34:43.112775+00:00
468,丰盈蓬松洗发水,1,32,19.5,小红薯momo:N/A; 我就试试:15; 浪浪山的小妖怪:N/A,683438d3000000000303c9dd,367.0,诚意之作｜全新丰盈蓬松控油洗发水,normal,"油扁塌退场
高颅顶登场
	
全新上市 | 0硅油 | 根源控油
	
温和去屑
毛囊健康年轻态
	
一洗一冲
高颅顶轻松拿捏
	
﻿#配方师的告白[话题]#﻿ ﻿#配方师的告白氨甲环酸[话题]#﻿ ﻿#配方师的告白洗发水[话题]#﻿ ﻿#洗发水[话题]#﻿ ﻿#油头[话题]#﻿ ﻿#油头清洁[话题]#﻿",https://www.xiaohongshu.com/explore/683438d3000000000303c9dd?xsec_token=ABf7F8w6-hA9hYgjqtZWrIuauTBsSEv0osrHAFSUGwNeM=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/spectrum/1040g0k031hum0j9h5o005n59hn6lvg627j8ojv0!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/spectrum/1040g0k031hum0j9h5o0g5n59hn6lvg62bq90ju8!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/spectrum/1040g0k031hum0j9h5o105n59hn6lvg62ejn5qfg!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/spectrum/1040g0k031hum0j9h5o1g5n59hn6lvg62js63rbo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/spectrum/1040g0k031hum0j9h5o205n59hn6lvg624p3mm4g!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/spectrum/1040g0k031hum0j9h5o2g5n59hn6lvg62kc33qn0!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/spectrum/1040g0k031hum0j9h5o3g5n59hn6lvg622g2iin8!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/spectrum/1040g0k031hum0j9h5o405n59hn6lvg62if3j0t8!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/spectrum/1040g0k031hum0j9h5o305n59hn6lvg620pucc00!nd_dft_wlteh_jpg_3""","""配方师的告白,配方师的告白氨甲环酸,配方师的告白洗发水,洗发水,油头,油头清洁""",5ca98dcd000000001703c0c2,配方师的告白,2025-05-26T17:48:04+00:00,27.0,23.0,1.0,1.0,,,,,True,False,2025-06-07T19:58:19.093286+00:00
358,丰盈蓬松洗发水,1,33,19.5,小红薯momo:15; 我就试试:N/A; 浪浪山的小妖怪:N/A,6780adc1000000001703de16,217.0,14.9💰。。。又便宜又蓬松。。,normal,"这洗发水真太强了👍
珮珮强烈安利给大家啊啊啊
14.9💰 是1Kg两斤大容量装
味道不是很浓。淡淡的香味
洗完一整个又蓬又高颅顶~
﻿#小红书早春衣橱[话题]#﻿ ﻿#洗发水推荐[话题]#﻿  ﻿#1年1度购物狂欢[话题]#﻿     ﻿#小红书新春衣橱围绕新春时髦单[话题]#﻿   ﻿#便宜大碗[话题]#﻿   ﻿#蓬松高颅顶[话题]#﻿   ﻿#油扁塌[话题]#﻿   ﻿#头顶油发尾干[话题]#﻿   ﻿#国货洗发水[话题]#﻿",https://www.xiaohongshu.com/explore/6780adc1000000001703de16?xsec_token=ABlChuj3dtfNRWwjd9Wsft1TynfkGVqYZign8XObqi1Ps=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/spectrum/1040g34o31cfb8j2jh20g5p9fk88qj862snl31fo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/spectrum/1040g34o31cfb8j02g80g5p9fk88qj862kg8qemo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/spectrum/1040g0k031cfb8j140c005p9fk88qj8627op4ino!nd_dft_wlteh_jpg_3""","""小红书早春衣橱,洗发水推荐,1年1度购物狂欢,小红书新春衣橱围绕新春时髦单,便宜大碗,蓬松高颅顶,油扁塌,头顶油发尾干,国货洗发水""",652fa211000000002a01a0c2,馥珮美妆,2025-02-21T09:49:23+00:00,6090.0,3238.0,1568.0,345.0,"[""珮珮""]","""[\""珮珮洗发水\""]""","{""珮珮"": ""正向"", ""珮珮洗发水"": ""正向""}","{""珮珮"": [""强烈安利""], ""珮珮洗发水"": [""便宜"", ""蓬松"", ""高颅顶"", ""淡淡香味""]}",True,True,2025-06-03T14:55:02.396044+00:00
455,丰盈蓬松洗发水,2,34,19.55,小红薯momo:32; 我就试试:2; 浪浪山的小妖怪:N/A,682c3eb90000000020028492,232.0,油头扁塌救星,normal,"关于油头软塌我有发言权
先说一下我自己的头发情况，也欢迎大家一起讨论分享❤️
我是个油头，本身的头发有些偏硬，发质整体并不干枯，按理发师的话说我的头发整体发质是比较好的，但发根偏油基本上洗完头隔一天必然会油，发根油的话，会导致头发扁塌贴头皮，我本身一直追求蓬松，头发蓬松会显得脸相对来说会小一点，整体的氛围感更好，市面上大部分有点名气的蓬松洗发水几乎我都尝试过，目前近期手上在用的就是这几瓶洗发水，已经使用过一段时间来做分享。
近期在我心中排行第一的综合水平最高的是图二最左侧胖东来的这瓶洗发水。🌟🌟🌟🌟🌟
这个洗发水洗下来头发并不会特别干，但是蓬松度是有的，并且他的起泡很容易，性价比相对来说也是比较高的，我是被我妈妈安利的，所以大家有机会能买到这瓶洗发水的话，我觉得可以试一试，味道也并不难闻，而且挤不用太多，他就可以很容易起泡
就蓬松度比较好的方面来说，我第二推荐的是living proof，🌟🌟🌟🌟，之前我买的是正常量的，后来换成了大容量，由此可见，我对他的蓬松度是比较满意的，但是他洗完的头发会比较干会容易打结，所以这个时候一定要配合发膜去使用。
来说说老网红Christophe robin，🌟🌟🌟
这个品牌我很早之前就使用过，当时他们家的头皮磨砂膏很有名，我也是用了磨砂膏之后发现蓬松度真的很好，但是也是这样一个问题，洗完之后头发会很干，并且它起泡是需要你自己慢慢揉搓的，所以并不方便。后来我就买了同品牌的洗发水，但洗发水的蓬松度没有那么高，而且也是会有干涩的问题，所以近期我就懒得再用了。
国货品牌这几年势头都比较猛，我入手了若也roye，这个洗发水刚买回来的时候觉得还是有用的，头发来说是有一些蓬松的，但是后来洗着洗着我发现他蓬松保持得很短，然后整体的容量也不是很多，所以性价比相对来说并不高。
revitalash这款洗发水它的味道挺好闻，有一些蓬松度，但同样的问题蓬松程度并不是非常好，而且他还是挺贵的，如果头发出油并不是特别严重，并且有预算，对于香味有要求的话，我觉得这款可以试试。
还有其他几瓶洗发水下篇再分享，后面几张是我卷发或直发的照片，已经尽量不让头发贴头皮了[笑哭R]#油头救星[话题]# #洗发水分享[话题]# #控油蓬松[话题]# #细软塌蓬松的秘密[话题]# #贴头皮救星[话题]#",https://www.xiaohongshu.com/explore/682c3eb90000000020028492?xsec_token=ABuz3To18Td8QFOoI5NC_SnTCtVchxVHPJXoKEkPivKjk=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k031hms2k4e3q1g401c50irja1gddq6hd8!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k031hms2k4e3q20401c50irja1g9cbpm58!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k031hms2k4e3q2g401c50irja1g95dsk9g!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k031hms2k4e3q30401c50irja1g6d13um0!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k031hms2k4e3q3g401c50irja1gnrbrld0!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g00831hmt3snpjo00401c50irja1g69696r8!nd_dft_wlteh_jpg_3""","""油头救星,洗发水分享,控油蓬松,细软塌蓬松的秘密,贴头皮救星""",54df25b9e779893335f9a830,锅盔妈妈,2025-05-21T16:55:14+00:00,49.0,23.0,12.0,2.0,"[""胖东来"", ""Living Proof"", ""Christophe Robin"", ""若也roye"", ""Revitalash""]","""[\""胖东来洗发水\"",\""Living Proof洗发水\"",\""Christophe Robin洗发水\"",\""若也roye洗发水\"",\""Revitalash洗发水\""]""","{""胖东来"": ""正向"", ""Living Proof"": ""正向"", ""Christophe Robin"": ""中立"", ""若也roye"": ""负向"", ""Revitalash"": ""中立""}","{""胖东来"": [""综合水平最高"", ""性价比高"", ""易起泡""], ""Living Proof"": [""蓬松度满意"", ""需配合发膜""], ""Christophe Robin"": [""蓬松效果一般"", ""起泡不便""], ""若也roye"": [""性价比低"", ""效果短暂""], ""Revitalash"": [""香味好闻"", ""蓬松度一般""]}",True,True,2025-06-07T19:58:19.093286+00:00
463,丰盈蓬松洗发水,2,35,19.55,小红薯momo:24; 我就试试:10; 浪浪山的小妖怪:N/A,67cc4d3a000000002903f251,225.0,油头细软塌本命！洗出章小蕙同款气质高颅顶,video,"章小蕙亲自搭配的高颅顶CP
简直是细软塌&油扁塌的救命套组！
-
1⃣MY.ORGANICS 有机楝树油
洗头前涂抹于头皮发缝
舒缓放松头皮，油、痒、痘、屑不再困扰
-
2⃣MY.ORGANICS 有机净化洗发水
天然控油成分迷迭香
温和洗净多余油脂和老化角质
-
3⃣MY.ORGANICS 有机丰盈洗发水
多重有机植物精粹
蓬松发根发丝，发量疯涨一倍
-
点击左下方进入直播间
立享首播专属价~
#myorganics[话题]# #myorganics洗发水[话题]# #章小蕙洗发水[话题]# #章小蕙直播[话题]# #章小蕙护发[话题]# #myorganics[话题]# #控油蓬松[话题]# #细软塌[话题]# #油扁塌[话题]# #蓬松洗发水[话题]#",https://www.xiaohongshu.com/explore/67cc4d3a000000002903f251?xsec_token=ABKUrRsikwgQN2MtqmX7qyB75F3K3diGqG1d0_H4tyTVk=&xsec_source=pc_search,http://sns-video-bd.xhscdn.com/pre_post/1040g0cg31ep4eeo76aj05ok601bocl7jnfkirto,"""http://sns-img-hw.xhscdn.com/1040g00831ep4gruc66605ok601bocl7jhgcek0o!nd_dft_wlteh_jpg_3""","""myorganics,myorganics洗发水,章小蕙洗发水,章小蕙直播,章小蕙护发,控油蓬松,细软塌,油扁塌,蓬松洗发水""",6286005700000000210254f3,MY.ORGANICS,2025-03-20T17:59:05+00:00,18.0,14.0,0.0,9.0,"[""MY.ORGANICS""]","""[\""有机楝树油\"",\""有机净化洗发水\"",\""有机丰盈洗发水\""]""","{""MY.ORGANICS"": ""正向""}","{""MY.ORGANICS"": [""控油"", ""温和"", ""蓬松发根"", ""天然成分"", ""高颅顶""]}",True,True,2025-06-07T19:58:19.093286+00:00
454,丰盈蓬松洗发水,3,36,20.67,小红薯momo:1; 我就试试:1; 浪浪山的小妖怪:60,670a7afe000000001b03ce1c,204.0,6个！高颅顶洗护！✌︎︎• ◡•蓬松发根美貌加分！,video,"用了一年多的洗护分享！！自用无广！
	
我属于发量比较少的，每次跟着教程做发型总觉得蓬不起来！后面才发现洗发水也很关键啊啊啊啊！
用对洗发水真的很重要！会更好做发型！
先把准备工作做好！等我发高颅顶跟练教程！
	
补充：如果是烫染比较严重，发尾毛燥干燥的姐妹，一定要搭配护发素使用，洗完如果还是干可再在发尾抹精油！（发尾过于干燥会增加摩擦损伤发质）
#护发好物[话题]# #头发蓬松[话题]# #洗护好物[话题]# #洗护[话题]# #爱用物分享[话题]# #洗发水控油蓬松[话题]# #护发心得分享[话题]#",https://www.xiaohongshu.com/explore/670a7afe000000001b03ce1c?xsec_token=ABh0LeCWzT2EPdgSDWFCGV0MJaQe6rGdPnbtrSgMyYYtU=&xsec_source=pc_search,http://sns-video-bd.xhscdn.com/pre_post/1040g0cg318rtcgjn0s0049i5tok7nggoq915hoo,"""http://sns-img-hw.xhscdn.com/1040g2sg318rto8vi0q0049i5tok7nggo7ass8eg!nd_dft_wlteh_jpg_3""","""护发好物,头发蓬松,洗护好物,洗护,爱用物分享,洗发水控油蓬松,护发心得分享""",5931e87b82ec39571e8dc218,正义的宝妹,2024-10-12T21:34:55+00:00,3220.0,1324.0,242.0,91.0,"[""Fan Beauty"", ""MY.ORGANICS"", ""岚礼"", ""Evolvh"", ""Davines"", ""Virtue"", ""Ouai""]","""[\""FanBeauty 蓬松洗发水\"",\""myorganics净化洗发水\"",\""岚礼洗发水\"",\""EVOLVh 蓬松洗发水\"",\""Davines欧艾洗发水\"",\""VIRTUE洗发水\"",\""OUAI洗发水\""]""","{""Fan Beauty"": ""正向"", ""MY.ORGANICS"": ""正向"", ""岚礼"": ""正向"", ""Evolvh"": ""正向"", ""Davines"": ""正向"", ""Virtue"": ""正向"", ""Ouai"": ""正向"", ""Fanbeauty 蓬松洗发水"": ""正向"", ""Myorganics净化洗发水"": ""正向"", ""岚礼洗发水"": ""正向"", ""Evolvh 蓬松洗发水"": ""正向"", ""Davines欧艾洗发水"": ""正向"", ""Virtue洗发水"": ""正向"", ""Ouai洗发水"": ""正向""}","{""Fan Beauty"": [""蓬松"", ""控油""], ""MY.ORGANICS"": [""净化"", ""毛躁""], ""岚礼"": [""推荐"", ""洗感好""], ""Evolvh"": [""蓬松"", ""不干""], ""Davines"": [""滋润"", ""护发素""], ""Virtue"": [""柔软"", ""顺滑""], ""Ouai"": [""自然蓬松"", ""质感好""], ""Fanbeauty 蓬松洗发水"": [""蓬松"", ""控油""], ""Myorganics净化洗发水"": [""净化"", ""毛躁""], ""岚礼洗发水"": [""推荐"", ""洗感好""], ""Evolvh 蓬松洗发水"": [""蓬松"", ""不干""], ""Davines欧艾洗发水"": [""滋润"", ""护发素""], ""Virtue洗发水"": [""柔软"", ""顺滑""], ""Ouai洗发水"": [""自然蓬松"", ""质感好""]}",True,True,2025-06-07T19:58:19.093286+00:00
466,丰盈蓬松洗发水,2,37,20.7,小红薯momo:23; 我就试试:13; 浪浪山的小妖怪:N/A,676266c8000000000900c555,224.0,油头细软塌➡蓬松发量王者！百里挑10洗发水,video,﻿#细软塌头发蓬松秘诀[话题]#﻿ ﻿#洗发水[话题]#﻿ ﻿#掉发[话题]#﻿ ﻿#3天不洗头的控油洗发水[话题]#﻿﻿,https://www.xiaohongshu.com/explore/676266c8000000000900c555?xsec_token=ABntLX-cg3B_xrH7FFjYALI43NSvKH1jnkDVYSww-zt2A=&xsec_source=pc_search,http://sns-video-bd.xhscdn.com/spectrum/1040g0jg31bhojk90g8004a3lediati8fimd5f3o,"""http://sns-img-hw.xhscdn.com/spectrum/1040g0k031bhp99bch6004a3lediati8flh0og60!nd_dft_wlteh_jpg_3""","""细软塌头发蓬松秘诀,洗发水,掉发,3天不洗头的控油洗发水""",5aabe4aee8ac2b6bf6afc90f,子荷-,2024-12-19T15:00:35+00:00,4601.0,2515.0,144.0,255.0,"[""康如"", ""域发"", ""菲诗"", ""惊爆"", ""红派"", ""Eof"", ""Kérastase"", ""康王"", ""Dove"", ""L'Oréal""]","""[\""康如金鸡纳洗发水\"",\""域发白柳皮系列洗发水\"",\""菲诗生姜洗发水\"",\""惊爆洗发水\"",\""红派洗发水\"",\""eof磨砂膏\"",\""卡诗洗发水\"",\""康王洗发水\"",\""Dove洗发水\"",\""欧莱雅洗发水\""]""","{""康如"": ""正向"", ""域发"": ""正向"", ""菲诗"": ""正向"", ""惊爆"": ""正向"", ""红派"": ""正向"", ""Eof"": ""正向"", ""Kérastase"": ""正向"", ""康王"": ""正向"", ""Dove"": ""正向"", ""L'Oréal"": ""正向"", ""康如金鸡纳洗发水"": ""正向"", ""域发白柳皮系列洗发水"": ""正向"", ""菲诗生姜洗发水"": ""正向"", ""惊爆洗发水"": ""正向"", ""红派洗发水"": ""正向"", ""Eof磨砂膏"": ""正向"", ""卡诗洗发水"": ""正向"", ""康王洗发水"": ""正向"", ""Dove洗发水"": ""正向"", ""欧莱雅洗发水"": ""正向""}","{""康如"": [""效果明显"", ""性价比高""], ""域发"": [""温和"", ""不刺激""], ""菲诗"": [""清爽"", ""控油""], ""惊爆"": [""强力去屑"", ""止痒""], ""红派"": [""滋养"", ""修复""], ""Eof"": [""深层清洁"", ""舒缓头皮""], ""Kérastase"": [""高端"", ""质感好""], ""康王"": [""专业"", ""有效""], ""Dove"": [""滋润"", ""香味宜人""], ""L'Oréal"": [""经典"", ""适合多种发质""], ""康如金鸡纳洗发水"": [""效果明显"", ""性价比高""], ""域发白柳皮系列洗发水"": [""温和"", ""不刺激""], ""菲诗生姜洗发水"": [""清爽"", ""控油""], ""惊爆洗发水"": [""强力去屑"", ""止痒""], ""红派洗发水"": [""滋养"", ""修复""], ""Eof磨砂膏"": [""深层清洁"", ""舒缓头皮""], ""卡诗洗发水"": [""高端"", ""质感好""], ""康王洗发水"": [""专业"", ""有效""], ""Dove洗发水"": [""滋润"", ""香味宜人""], ""欧莱雅洗发水"": [""经典"", ""适合多种发质""]}",True,True,2025-06-07T19:58:19.093286+00:00
469,丰盈蓬松洗发水,1,38,20.8,小红薯momo:N/A; 我就试试:16; 浪浪山的小妖怪:N/A,6826080d0000000003038f93,368.0,虞书欣！你出来解释一下！！！,normal,"我真服了！！头发越来越少，一天不洗就塌在头上！！
你推荐的这个怎么让我头发爆炸了，洗完以后感觉毛孔会呼吸了！！像水又想精华，直接揉搓秒起泡护发素都省了[汗颜R]洗完头，都有头包脸的效果了
#潘婷[话题]# #潘婷丰盈[话题]# #潘婷丰盈洗护[话题]# #护发好物[话题]#",https://www.xiaohongshu.com/explore/6826080d0000000003038f93?xsec_token=ABZyoxzoKCAflqqTbgx1lBZP5-aZ-wKxidOuRm_nPmOs4=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831hgqn9grjqkg4a3b5jmb2l51df8acbg!nd_dft_wlteh_jpg_3""","""潘婷,潘婷丰盈,潘婷丰盈洗护,护发好物""",5aa8acb1e8ac2b64460b54a1,不叫momo啦,2025-05-15T23:28:14+00:00,6.0,1.0,3.0,1.0,,,,,True,False,2025-06-07T19:58:19.093286+00:00
799,丰盈蓬松洗发水,1,39,20.8,小红薯momo:N/A; 我就试试:N/A; 浪浪山的小妖怪:16,67dacea0000000001203ca59,660.0,发现一款可以少洗头的洗发水🤔,normal,"油头困扰，头发总是贴着头皮，显得脸大没气质？😩别急，我来帮你解决！
	
首先，Living proof品牌的全效丰盈蓬松洗发水236ml（25.10到期），是你的救星。这款洗发水富含氨基酸表活，能温和清洁，同时避免硅油的沉积，让你的头发轻盈蓬松。
	
用量只需一点点，就能揉出丰富泡沫，深入清洁头皮，告别油腻。🌊
	
重点来了，它的高浓度卷发慕斯技术，能赋予头发空气感，让发根立起来，自然显脸小。
	
使用后，头发不仅清爽，更充满活力和光泽。💫
	
别担心操作复杂，使用方法超简单：
	
1. 先将头发梳理顺;
2. 取适量洗发水于掌心;
3. 轻轻揉搓起泡;
4. 均匀涂抹于头皮上;
5. 轻柔按摩片刻;
6. 最后用温水冲净。
	
每周使用2-3次，即可享受持久蓬松的秀发。🌼
	
高级香味更是锦上添花，让你的日常更加舒心。
	
所以，油头姐妹们，赶紧尝试一下吧！让Living proof带你告别油腻，拥抱清爽蓬松的每一天。🌻#油头推荐洗发水[话题]##蓬松洗发水[话题]##细软塌洗发水[话题]##控油洗发水[话题]##livingproof[话题]# #缕灵丰盈蓬松洗护[话题]# #高颅顶[话题]# #氨基酸洗发水[话题]# #控油蓬松[话题]# #养发高端局[话题]#",https://www.xiaohongshu.com/explore/67dacea0000000001203ca59?xsec_token=AB20krvcsmxbus9yluSX6VCq-N0abRtuSC8Nw-8ekTn6c=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g00831f7bv8t5mo6g5on8mmllbbke1vsvih8!nd_dft_wlteh_jpg_3""","""油头推荐洗发水,蓬松洗发水,细软塌洗发水,控油洗发水,livingproof,缕灵丰盈蓬松洗护,高颅顶,氨基酸洗发水,控油蓬松,养发高端局""",62e8b5ab000000001501ae8e,小甜蜜丸子,2025-03-19T22:03:51+00:00,1.0,1.0,0.0,2.0,,,,,True,False,2025-06-07T20:34:43.112775+00:00
