search_id,keyword,search_account,rank,note_id,note_table_id,title,type,desc,note_url,video_url,image_list,tag_list,author_id,nickname,liked_count,collected_count,comment_count,share_count,brand_list,spu_list,emotion_dict,evaluation_dict,has_note_detail,has_brand_info
134,缕灵,小红薯momo,11,67a8a6c5000000002901b794,13.0,200多的livingproof,normal,"静安消费券交作业了
临期产品打六折，正好需要洗发水！在打折货架的角落发现这最后一瓶。转了半个小时，终于搞定了[笑哭R]
	
#livingproof[话题]# #livingproof洗发水[话题]# #静安消费券[话题]#  #静安消费券作业[话题]# #丝芙兰[话题]#",https://www.xiaohongshu.com/explore/67a8a6c5000000002901b794?xsec_token=ABP6sBLMooGAF4DvcH45JN5m85H11NT_bq9B8-ZM8c1aE=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg31dmcj8jl0e7040mpnq08bobrqpq2i8g!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31dmcj8jl0e7g40mpnq08bobro0glo2g!nd_dft_wgth_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31dmcj8jl0e8040mpnq08bobrg2n00f8!nd_dft_wlteh_jpg_3""","""livingproof,livingproof洗发水,静安消费券,静安消费券作业,丝芙兰""",55658085f5a26326be23e17b,Jade_JJJ,3.0,0.0,1.0,2.0,"[""Living Proof"", ""丝芙兰""]","""[\""livingproof洗发水\""]""","{""Living Proof"": ""正向"", ""丝芙兰"": ""中立""}","{""Living Proof"": [""需要""], ""丝芙兰"": []}",True,True
135,缕灵,小红薯momo,12,66768cc9000000001d01bda4,14.0,living proof 你礼貌吗！！！,normal,"干发喷雾 265块钱 不算便宜
用了不超过三次
喷！
头！
坏！
了！
你敢想！！！
今后避雷这个品牌的产品！！！[生气R][生气R][生气R]
#避雷[话题]# #缕灵干发喷雾[话题]#",https://www.xiaohongshu.com/explore/66768cc9000000001d01bda4?xsec_token=ABKPImm84-XPf01erWoywgvMPD1Jzd7BTM3YEPJqn1Ly4=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg314betp766id04af8403sdftv7lk384g!nd_dft_wlteh_jpg_3""","""避雷,缕灵干发喷雾""",5b7587c62ea300000136bfbf,想要断舍离的六一节,8.0,1.0,15.0,2.0,"[""Living Proof""]","""[\""缕灵干发喷雾\"",\""living proof 干发喷雾\""]""","{""Living Proof"": ""负向"", ""缕灵干发喷雾"": ""负向""}","{""Living Proof"": [""头坏了"", ""避雷""], ""缕灵干发喷雾"": [""头坏了"", ""避雷""]}",True,True
136,缕灵,小红薯momo,13,6801f73d000000001c0036cd,15.0,缕灵老粉在哪❓ 洗发水、干发喷雾清仓了❗️,normal,"源价贵啊
清仓就太香了
这价格不买就是亏
冲它[买爆R][买爆R][买爆R]
	
干发喷雾小瓶大瓶，原价100～200呢
清才30几～80几💰，古德古德歪瑞古德
洗发水好价118💰适合所有发质，尤其是细软塌的！！
48小时控油+蓬松，能保持头皮清爽，头发不会打缕
	
#清仓特价[话题]##控油蓬松[话题]# #干发喷雾[话题]# #头发蓬松[话题]# #去油蓬松[话题]# #缕灵[话题]# #livingproof[话题]# #蓬松洗发水[话题]# #细软塌[话题]# #控油洗发水[话题]# #油头洗发水[话题]# #免洗喷雾[话题]# #临期产品[话题]#",https://www.xiaohongshu.com/explore/6801f73d000000001c0036cd?xsec_token=ABTLjHFo5z3xfAfvU2CSumaeZ_hAysM8VVhWi9P3Lg3zk=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k031gdjcqhu3o1040o9t2e0m4ljbehle90!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k031gdjcqhu3o1g40o9t2e0m4ljlfstj58!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k031gdjcqhu3o2040o9t2e0m4ljrsg6d78!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k031gdjcqhu3o2g40o9t2e0m4lj35tn9a0!nd_dft_wlteh_jpg_3""","""清仓特价,控油蓬松,干发喷雾,头发蓬松,去油蓬松,缕灵,livingproof,蓬松洗发水,细软塌,控油洗发水,油头洗发水,免洗喷雾,临期产品""",55719c0b484fb66432ed12b3,正正正品搬运工,2.0,0.0,0.0,1.0,"[""测试品牌a"", ""测试品牌b""]","""[\""测试产品1\"",\""测试产品2\""]""","{""Positive"": 0.8, ""Negative"": 0.1, ""Neutral"": 0.1}","{""Overall_rating"": 4.5, ""Quality"": ""excellent""}",True,True
137,缕灵,小红薯momo,14,67945f6c000000002602c423,16.0,全网最好用的洗发水,normal,"现在网上铺天盖地全是广告，我也踩过无数次坑
！！！说假话头皮长痘！！！
这两个是真的我用过真的很好用的（本人细软塌油头）
- 👍三生花空气瓶
这款是性价比真的很高，几十块能做到控油力蓬松感满满！！
非常温和，洗感很舒适，不干涩
大油头坚持三天没问题
视觉上发量翻倍
味道是很清新高级的的木质柑橘味
👍Living proof
丰盈蓬松的感觉 头皮贼清爽
去油十分显著
颅顶支棱起来的感觉
香味淡淡的没有空气瓶好闻
有点小贵，200块200ml，预算高的🐛
#三生花[话题]# #livingproof[话题]# #控油洗发水[话题]# #控油蓬松洗发水[话题]# #洗发水推荐[话题]# #细软塌发质[话题]# #油头救星[话题]# #livingproof缕灵[话题]# #百雀羚[话题]# #护发养发[话题]# #小众洗护[话题]#",https://www.xiaohongshu.com/explore/67945f6c000000002602c423?xsec_token=ABiAhJJaiRMNLRbr5XBD4Y-e4xDwF614ENd9ZotIZMKqE=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg31d2isigah0e05p45j6e4mrehjmvtgbg!nd_dft_wlteh_jpg_3""","""三生花,livingproof,控油洗发水,控油蓬松洗发水,洗发水推荐,细软塌发质,油头救星,livingproof缕灵,百雀羚,护发养发,小众洗护""",6485999c0000000012036dd1,芽芽鸭,14.0,5.0,0.0,0.0,"[""批量测试品牌1a"", ""批量测试品牌1b""]","""[\""批量测试产品1\""]""","{""Positive"": 0.7, ""Negative"": 0.2, ""Neutral"": 0.1}","{""Batch_test"": true, ""Test_id"": 1}",True,True
138,缕灵,小红薯momo,15,680100e2000000001c000a00,17.0,油扁塌集合❗平常400+的洗发水清了❗,video,"livingproof洗发水大清仓！
正品清仓❗正品清仓❗
油扁塌真的不能错过它[购物车R]
缕灵家控油蓬松真的不是说说而已
还有大瓶囤货装省更多❗
洗发水消耗品就是要囤多点～
#洗发水控油蓬松[话题]# #进口洗发水[话题]# #livingproof洗发水[话题]# #洗发水清仓捡漏[话题]# #缕灵丰盈蓬松洗发水[话题]# #livingproof缕灵[话题]# #哪种洗发水好用[话题]# #油头洗发水[话题]# #控油蓬松[话题]# #洗发水推荐排行榜[话题]#",https://www.xiaohongshu.com/explore/680100e2000000001c000a00?xsec_token=ABTLjHFo5z3xfAfvU2CSumaZc5DgYWiiwpFwTvxyH9eT4=&xsec_source=pc_search,http://sns-video-bd.xhscdn.com/1040g2so31gcl2sgd3qdg5ojp1jj5at2v9h6qiso,"""http://sns-img-hw.xhscdn.com/1040g00831gcl2sgejs6g5ojp1jj5at2vnnbjl88!nd_dft_wlteh_jpg_3""","""洗发水控油蓬松,进口洗发水,livingproof洗发水,洗发水清仓捡漏,缕灵丰盈蓬松洗发水,livingproof缕灵,哪种洗发水好用,油头洗发水,控油蓬松,洗发水推荐排行榜""",62790ce6000000001501745f,bellaaaa,2.0,1.0,1.0,0.0,"[""批量测试品牌2a"", ""批量测试品牌2b""]","""[\""批量测试产品2\""]""","{""Positive"": 0.7999999999999999, ""Negative"": 0.2, ""Neutral"": 0.1}","{""Batch_test"": true, ""Test_id"": 2}",True,True
139,缕灵,小红薯momo,16,67308a19000000003c016170,18.0,细软塌救星洗发水,normal,"Living proof 缕灵丰盈蓬松控油洗发水
一直使用，效果很好
用了其他洗发水都不如这个好",https://www.xiaohongshu.com/explore/67308a19000000003c016170?xsec_token=ABa7HuCJL7nLbGp475da76BvjnnKmQrp3G8FCM4AIXT58=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g00831a1335tcn200494pn9fnkdtb94tndjo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g00831a1335tcn20g494pn9fnkdtbohb42t8!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g00831a1335tcn210494pn9fnkdtbo44nmc0!nd_dft_wlteh_jpg_3""",,58a01f7a5e87e74bd65e37ab,小喵咪呀,0.0,0.0,1.0,0.0,"[""Living Proof""]","""[\""丰盈蓬松控油洗发水\""]""","{""Living Proof"": ""正向"", ""丰盈蓬松控油洗发水"": ""正向""}","{""Living Proof"": [""效果很好"", ""不如这个好""], ""丰盈蓬松控油洗发水"": [""效果很好"", ""不如这个好""]}",True,True
140,缕灵,小红薯momo,17,53a495fa-2d2e-42d5-b0cd-381886071429#1748592814715,,,,,,,,,,,,,,,,,,,False,False
141,缕灵,小红薯momo,18,6835ad7a000000000c03b32d,19.0,头是前天洗的，到现在还是很清爽蓬松！,video,"缕灵丰盈蓬松洗发水
完全就是便携头皮吸油机！
干枯毛燥的宝子冲每日圆满
还有710ml超大容量
日常3折的清仓价，狠狠心动了！！
#控油蓬松[话题]# #防脱控油洗发水[话题]# #洗发水控油蓬松[话题]# #油头救星[话题]# #油头洗发水[话题]# #livingproof洗发水[话题]# #livingproof缕灵[话题]# #缕灵丰盈蓬松洗发水[话题]# #缕灵每日圆满洗发水[话题]# #洗发水去屑止痒控油蓬松[话题]#",https://www.xiaohongshu.com/explore/6835ad7a000000000c03b32d?xsec_token=AB6a_UhxVxbIHfZmV58mDivlxONX1_-oXEhpAzhSHoEaw=&xsec_source=pc_search,http://sns-video-bd.xhscdn.com/1040g2so31i039ebcn8kg5on8mmllbbkeai77g7o,"""http://sns-img-hw.xhscdn.com/1040g2sg31i039ebc7e6g5on8mmllbbkejq7vn28!nd_dft_wlteh_jpg_3""","""控油蓬松,防脱控油洗发水,洗发水控油蓬松,油头救星,油头洗发水,livingproof洗发水,livingproof缕灵,缕灵丰盈蓬松洗发水,缕灵每日圆满洗发水,洗发水去屑止痒控油蓬松""",62e8b5ab000000001501ae8e,小甜蜜丸子,0.0,0.0,1.0,0.0,"[""批量测试品牌3a"", ""批量测试品牌3b""]","""[\""批量测试产品3\""]""","{""Positive"": 0.8999999999999999, ""Negative"": 0.2, ""Neutral"": 0.1}","{""Batch_test"": true, ""Test_id"": 3}",True,True
142,缕灵,小红薯momo,19,6672d262000000000d00e9ad,20.0,缕灵是如何出名的啊？,normal,"虽然表活的确温和，但起泡能力也太差了吧。我一天一洗的头发，一次至少要用10毫升。如果我没记错的话，还是油头群体偏爱这个品牌。大家都不吐槽这点吗？幸亏我只买了个小样。
#缕灵[话题]# #油头洗发水[话题]#",https://www.xiaohongshu.com/explore/6672d262000000000d00e9ad?xsec_token=AB43GceJehaDUQxYEk6_7KGVZ8Bju5Rf92FWGPfDOKZ-U=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g0083147qdka04s004brh88tdp2g5q6hm7c0!nd_dft_wlteh_jpg_3""","""缕灵,油头洗发水""",5beffadcf80b3000016c8a05,Ariel,2.0,1.0,10.0,0.0,"[""Living Proof""]","""[\""缕灵洗发水\""]""","{""Living Proof"": ""负向""}","{""Living Proof"": [""温和"", ""起泡能力差"", ""适合油头""]}",True,True
143,缕灵,小红薯momo,20,683329c800000000210004b8,21.0,大油头直接冲它就完事了！！,normal,"大油头表示很贼爱living proof
空瓶很多个了！
再油的头也能稳稳控油！清清爽爽～
	
挤出来是比较浓稠的啫喱
湿手就能搓出超免密丰富的泡沫
发丝根根分明 摸起来软软的
从视觉效果上头发层变厚！
香味是清新的花果香调
夏天就需要这种淡雅的香型～
而且坚持用 发丝会变厚变强韧！
除了小贵没毛病～
但现在直接打到3折！现在不冲更待何时[害羞R]
	
#油头救星[话题]# #防脱控油洗发水[话题]# #控油蓬松[话题]# #油头洗发水[话题]# #洗发水控油蓬松[话题]# #livingproof洗发水[话题]# #缕灵丰盈蓬松洗发水[话题]# #Livingproof缕灵[话题]# #缕灵洗发水[话题]# #洗发水[话题]#",https://www.xiaohongshu.com/explore/683329c800000000210004b8?xsec_token=ABGRtp99ZxdNMPvoUpBzvLVtBBSvbrxoIAUM_d6Y5BSDQ=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g00831htkr2dmju6g5ojp1jj5at2vkmvv1tg!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g00831htkr2dmju5g5ojp1jj5at2vi8j1280!nd_dft_wlteh_jpg_3""","""油头救星,防脱控油洗发水,控油蓬松,油头洗发水,洗发水控油蓬松,livingproof洗发水,缕灵丰盈蓬松洗发水,Livingproof缕灵,缕灵洗发水,洗发水""",62790ce6000000001501745f,bellaaaa,1.0,0.0,3.0,0.0,"[""Living Proof""]","""[\""living proof洗发水\""]""","{""Living Proof"": ""正向""}","{""Living Proof"": [""控油"", ""清新香味"", ""发丝柔软""]}",True,True
144,缕灵,小红薯momo,21,68139571000000002200417d,22.0,这洗发水,normal,"说实在的，不太好用，不知道是不适合我还是啥[捂脸R]（避免水军，改了个标题名字；以下文字，是我本人使用了半瓶多的真实感受，评论内容请自行辨真伪[加油R]）
看直播间宣传的不错，又有冠 军做代言，就整了三瓶，结果……本人大油皮，头天晚上洗了，第一天白天确实很蓬松，前提是一定要用护发素，否则头发会觉得干；到了晚上略觉得开始出油，但第二天早上就彻底不行了，而且一模头皮感觉还有头皮屑，老想用指甲去抠[捂脸R]
首先，我是绝对不会长头皮屑的人，这辈子真是用了各种的蓬松去油洗发水，都没长过，这是第一次……其次，我以为是刚换不习惯，结果用了半瓶多，实在坚持不住了，每天都想用指甲抠头皮[笑哭R]坚决换洗发水，还有两瓶新的没拆[捂脸R]
	
PS：说一下我近几年用过的洗发水，不分先后，目的都是为了控油蓬松，也只是我个人的使用感受哈！
黛丝恩红瓶（一般）
若也灰瓶和绿瓶（还可以）
Hair recipe无花果味儿（好闻，但掉头发）
Living proof缕灵灰瓶蓬松丰盈洗发水（还可以；洗两遍的话很蓬松，但要用护发素，不然会干）
寇斯汀樱花（一般）
卡诗赋活丰盈白金 赋源芯丝 双重功能（还可以）
馥绿德雅小绿珠（还可以）
清扬植觉氨基酸
植观金盏花（一般）
Aussie袋鼠海盐丰盈洗发水（还可以，味道不错）
英国lush鲜果爽洗发水（一般）
英国the body shop洗发水
英国soap glory洗发水（一般）
吕（一般）
霸王（还可以）
二硫化硒洗剂（听人说能控油，但用完干，因为是药用的，貌似只能用来洗发根比较合适）
……
	
有一些我想不起来了，但，用过了这么多，还没有让我觉得完全能坚持2天的，最多第二天下午也扛不住了[捂脸R]求推荐[皱眉R]
#半亩花田[话题]#",https://www.xiaohongshu.com/explore/68139571000000002200417d?xsec_token=AB_VORDGeU_bQ-rV0iEU8eOlvUzQYYXW0FuIlzjqQQJRA=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k031gupl5dhjs1g4a1j4k8u8j827cmnp08!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g00831guqlohe3s0g4a1j4k8u8j826a9p97g!nd_dft_wlteh_jpg_3""","""半亩花田""",5a8991e411be103bd3604d02,格瓦斯姥姥,94.0,20.0,438.0,14.0,"[""半亩花田""]","""[]""","{""半亩花田"": ""负向""}","{""半亩花田"": [""不好用"", ""不适合""]}",True,True
145,缕灵,小红薯momo,22,6815aeaf0000000009015918,23.0,不能再低了‼️这羊毛薅到就是赚到！,video,"livingproof缕灵
黑科技控油蓬松洗发水
清仓[购物车R]2折！！
#livingproof洗发水[话题]# #缕灵洗发水[话题]# #缕灵丰盈蓬松洗发水[话题]# #Livingproof缕灵[话题]# #洗发水清仓捡漏[话题]# #洗发水控油蓬松[话题]# #油头洗发水[话题]# #LivingProof每日圆满洗发水[话题]#",https://www.xiaohongshu.com/explore/6815aeaf0000000009015918?xsec_token=ABAwX1FQOVHunlFOqAVyi-5mqIPDLeSS0XvpeP2RgjSQ4=&xsec_source=pc_search,http://sns-video-bd.xhscdn.com/1040g2so31h0rhkbbjqr05on8mmllbbkelrf2tig,"""http://sns-img-hw.xhscdn.com/1040g2sg31h0rhkbbjskg5on8mmllbbke2mg46ng!nd_dft_wlteh_jpg_3""","""livingproof洗发水,缕灵洗发水,缕灵丰盈蓬松洗发水,Livingproof缕灵,洗发水清仓捡漏,洗发水控油蓬松,油头洗发水,LivingProof每日圆满洗发水""",62e8b5ab000000001501ae8e,小甜蜜丸子,1.0,0.0,2.0,0.0,"[""Living Proof""]","""[\""livingproof洗发水\""]""","{""Living Proof"": ""正向""}","{""Living Proof"": [""黑科技"", ""控油洗发水""]}",True,True
146,缕灵,小红薯momo,23,6673fcbe000000001e010291,24.0,缕灵living proof这个便宜不？,normal,710 ml洗发水➕236ml护发素，便宜不？#livingproof蓬松洗护[话题]# #控油洗发水[话题]# #洗发水[话题]# #油头救星[话题]# #开市客好物推荐[话题]# #开市客好物分享[话题]# #开市客[话题]#,https://www.xiaohongshu.com/explore/6673fcbe000000001e010291?xsec_token=ABd6y4YftrDnQOram_ALHRLMaioiwqq1WN54SIDjTUujM=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g0083148u8um86k5g5n7ji3e5jades9u6gs8!nd_dft_wlteh_jpg_3""","""livingproof蓬松洗护,控油洗发水,洗发水,油头救星,开市客好物推荐,开市客好物分享,开市客""",5cf390dc000000001601a9ae,Alena的云购空间,13.0,5.0,21.0,5.0,"[""Living Proof""]","""[\""living proof洗发水\""]""","{""Living Proof"": ""中立""}","{""Living Proof"": [""便宜"", ""性价比高""]}",True,True
147,缕灵,小红薯momo,24,681c3300000000002202f2a4,25.0,最近空瓶的洗发水,normal,"#洗发水测评[话题]# #洗发水分享[话题]#
卡诗黑钻，一套加精油，香味可以，洗的时候比较轻盈，精油味道一般。
卡诗粉瓶，洗的时候跟黑钻差不多，味道没有黑钻好。
缕灵洗发水，空了很多瓶，味道好。用完头发比较蓬松，长期回购。#哪种洗发水好用[话题]# #控油蓬松[话题]# #洗发露[话题]# #洗发水[话题]#",https://www.xiaohongshu.com/explore/681c3300000000002202f2a4?xsec_token=ABgC4zhADpTYweL03WjF8WfrMpHHl1bXPzHfAStzuS4Ls=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg31h779iuh34g05n2impu6p1rrpbjl358!nd_dft_wgth_jpg_3""","""洗发水测评,洗发水分享,哪种洗发水好用,控油蓬松,洗发露,洗发水""",5c52b67c000000001b00877b,sophie,1.0,1.0,4.0,0.0,"[""Kérastase"", ""Living Proof""]","""[\""卡诗黑钻\"",\""缕灵洗发水\""]""","{""Kérastase"": ""正向"", ""Living Proof"": ""正向""}","{""Kérastase"": [""香味好"", ""轻盈""], ""Living Proof"": [""味道好""]}",True,True
148,缕灵,小红薯momo,25,671b85a2000000001402feb2,26.0,避雷Livingproof天猫旗舰店,normal,收到洗发水发现外包装破损和漏液，第一时间联系客服(中午12点)，客服没有任何解决方案，回复说很忙今天之内回复，等到了晚上7点多还没回复，再次询问，客服闪现之后又消失。。全店铺这次大促也就佳琦直播间这个洗发水链接卖了1万多单，没有其他销量超过1000的产品，试问全店铺就一个员工吗？一天都回复不了一个客诉[石化R]#天猫[话题]##李佳琦双十一[话题]#,https://www.xiaohongshu.com/explore/671b85a2000000001402feb2?xsec_token=ABVblR6xYo1KUtohml7hHG5ZuooIOpdpbclRY8hLsLgz4=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg319ci9pai6ce04389e4vljh5f1ip0708!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg319ci9pai6ceg4389e4vljh5fbdfscfo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg319ci9pai6cf04389e4vljh5fmluo38o!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg319ci9pai6cfg4389e4vljh5fhfu8bpo!nd_dft_wlteh_jpg_3""","""天猫,李佳琦双十一""",5657ff59cb35fb179950c4af,听Elvira,4.0,0.0,18.0,1.0,"[""Living Proof""]","""[\""living proof洗发水\""]""","{""Living Proof"": ""负向""}","{""Living Proof"": [""破损"", ""漏液"", ""客服无解""]}",True,True
149,缕灵,小红薯momo,26,670fba0b000000001b02e096,27.0,洗护发你都用过哪个？,normal,"#洗发水测评[话题]# 除了以上，还用过几乎所有资生堂系列、卡诗系列，章小蕙推荐的也基本都用过，缕灵、大卫、迷莲卡薇、薇姿、lush某两种、leonorgreyl蜂蜜、蓝色那款的什么1号3号好麻烦记不住，摩洛哥还有个什么发油，日本韩国火出新大陆的就不用说了都用过；
个人觉得Rivita，迷莲卡薇性价比较高，属于真正的修护蓬松，用了觉得很安心的感觉；
艾凡达那个绿色头皮凝露是我一直回购的，是它让我的头皮不再那么油，之前每天洗，现在可以控制到2天甚至3天了。
以上仅为个人感受，不喜勿喷，欢迎发图评论区讨论。#护发心得分享[话题]#",https://www.xiaohongshu.com/explore/670fba0b000000001b02e096?xsec_token=ABb4SOnJ9iR5uVRpTUPuWDE0wHawk8xXkjCC1J85rz95o=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g00831911mfra4u00455i19cup5pqsbs4r9o!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g00831911mfra4u0g455i19cup5pqjq9d568!nd_dft_wlteh_jpg_3""","""洗发水测评,护发心得分享""",569859ec5e87e72dc40f973a,杨小杨,5.0,0.0,0.0,0.0,"[""Living Proof"", ""Shiseido"", ""Kérastase""]","""[]""","{""Living Proof"": ""中立"", ""Shiseido"": ""中立"", ""Kérastase"": ""中立""}","{""Living Proof"": [""用了很多""], ""Shiseido"": [""推荐""], ""Kérastase"": [""推荐""]}",True,True
150,缕灵,小红薯momo,27,67080c88000000001902c105,28.0,Living proof缕灵 顺柔防毛躁发膜,normal,"难用。
上次说每日圆满发膜难用，用了好久终于用完了，今天新开了一支防毛躁发膜，居然更难用。天啊，洗完头吹了大半个小时没吹干，又油又糙的，像个没洗过的假发。我确定我冲干净了哈。
家里还有一支强韧修护发膜，救命啊～
	
#难用[话题]#",https://www.xiaohongshu.com/explore/67080c88000000001902c105?xsec_token=ABWZ9iGkqinhLR9da6dAfLvExhzWVqEGy6U8vJLKH_OIk=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g008318phooq6go005n8ff9541atam52l7jg!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g008318phooq6go0g5n8ff9541ata9j2uo08!nd_dft_wlteh_jpg_3""","""难用""",5d0f7a4a000000001000abaa,ᅠᅠ,2.0,0.0,2.0,0.0,"[""Living Proof""]","""[\""living proof防毛躁发膜\""]""","{""Living Proof"": ""负向""}","{""Living Proof"": [""难用"", ""不推荐""]}",True,True
151,缕灵,小红薯momo,28,67ff1f58000000001202f75b,29.0,最近迷上了尝试“蓬松”洗发水，已经买了8套试用装了，准备一个个尝试并记录一下，来个测评[偷笑R]#小红书春日特派员[话题]##夏日香氛[话题]# #卡诗[话题]# #欧莱雅[话题]# #hl黑云杉[话题]# #claynal蓬派[话题]# #诗裴丝[话题]# #longtake[话题]# #livingproof缕灵[话题]# #offrelax[话题]#,normal,最近迷上了尝试“蓬松”洗发水，已经买了8套试用装了，准备一个个尝试并记录一下，来个测评[偷笑R]#小红书春日特派员[话题]##夏日香氛[话题]# #卡诗[话题]# #欧莱雅[话题]# #hl黑云杉[话题]# #claynal蓬派[话题]# #诗裴丝[话题]# #longtake[话题]# #livingproof缕灵[话题]# #offrelax[话题]#,https://www.xiaohongshu.com/explore/67ff1f58000000001202f75b?xsec_token=AB0HzqGQN-wywR-ScNp0JwFaaQow0IqPXKmo6JeV9kkZ4=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg31gaqq8d7i600415b7tvcpc6utnku0kg!nd_dft_wgth_jpg_3""","""小红书春日特派员,夏日香氛,卡诗,欧莱雅,hl黑云杉,claynal蓬派,诗裴丝,longtake,livingproof缕灵,offrelax""",55ef7eccc2bdeb209c85b0de,ranesy,0.0,0.0,3.0,0.0,"[""Kérastase"", ""L'Oréal"", ""诗裴丝"", ""Longtake"", ""Living Proof"", ""Off&Relax""]","""[\""hl黑云杉\"",\""claynal蓬派\""]""","{""Kérastase"": ""中立"", ""L'Oréal"": ""中立"", ""Hl黑云杉"": ""中立"", ""Claynal蓬派"": ""中立"", ""诗裴丝"": ""中立"", ""Longtake"": ""中立"", ""Living Proof"": ""中立"", ""Off&Relax"": ""中立""}","{""Kérastase"": [], ""L'Oréal"": [], ""Hl黑云杉"": [], ""Claynal蓬派"": [], ""诗裴丝"": [], ""Longtake"": [], ""Living Proof"": [], ""Off&Relax"": []}",True,True
152,缕灵,小红薯momo,29,1afaff66-bcf6-42be-b45f-24300c4452d6#1748592928278,,,,,,,,,,,,,,,,,,,False,False
153,缕灵,小红薯momo,30,67fbb83e00000000090166e4,30.0,空瓶记缕灵洗发水,normal,这款洗发水泡沫丰富，去油效果好，洗后头发蓬松。后面有需要会再回购，推荐！,https://www.xiaohongshu.com/explore/67fbb83e00000000090166e4?xsec_token=ABAPEd3sHYY9EqFN82BC0X-KbQB2g-0Aca_2L4zSKJTp8=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k031g7b8iafhk604aepcf4pl24a8u9fqv8!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k031g7b8iafhk504aepcf4pl24a6uq2040!nd_dft_wlteh_jpg_3""",,5b74499a39c7540001c3888a,莫愁,0.0,0.0,0.0,0.0,"[""Living Proof""]","""[\""缕灵洗发水\""]""","{""Living Proof"": ""正向"", ""缕灵洗发水"": ""正向""}","{""Living Proof"": [""泡沫丰富"", ""去油效果好"", ""洗后头发蓬松"", ""会再回购"", ""推荐""], ""缕灵洗发水"": [""泡沫丰富"", ""去油效果好"", ""洗后头发蓬松"", ""会再回购"", ""推荐""]}",True,True
