keyword,rank,search_account,note_id,note_url,title,desc,type,author_id,nickname,liked_count,collected_count,comment_count,share_count,target_brand,target_brand_emotion,target_brand_keywords
livingproof,12,小红薯momo,6830266500000000230112f5,https://www.xiaohongshu.com/explore/6830266500000000230112f5?xsec_token=ABXtemgv23Pae02vDTa51FvfoVaqxAhOWgfBlEonSNa5s=&xsec_source=pc_search,近期使用的头发洗护,"[举手R]简单说下自己的头发状况，隔天洗一次，再久就会很油，沙发但是偏细软，发质看上去好坏程度非常看天气。
‼️以下1-5是洗发水，6-8是护发产品‼️
[一R]韩国kundal洗发水和护发素
买了一套都是蜂蜜坚果的，味道是粉红葡萄柚香
我偏爱柑橘调的香味，所以这套的味道非常喜欢，
偏滋润的质地，护发素用完挺顺滑的，
整体中规中矩，适合头发没啥问题，又不知道用什么的时候的选择
	
[二R]Giovanni茶树油洗发水
带薄荷感🍃，但又不会特别刺激，天气热的时候特别喜欢用这瓶
有种洗完之后特别干净的感觉，但又不至于很干涩，这瓶我用得特别快，
我一般会同时用几种洗发水的，但天气一热，每次洗头发都会很随手拿起这瓶
	
[三R]Living Proof丰盈蓬松洗发水
有段时候总感觉头发油油的，看到广告就下手了
味道一闻就是：啊是泥膜！的感觉，闻起来就感觉清洁力很厉害哈哈哈
使用效果对我来说一般，用完后发尾非常干涩，一定要用护发素
使用后头皮虽然有干净感，但是发根处没太有蓬松感
	
[四R]薇姿绿标洗发水
这瓶是之前染完发后怀疑自己有溢脂性皮炎（有头屑、还有头油味），但应该是轻微的，搜到了这瓶
[彩虹R]它的味道像药味，不臭，挺上头的，使用感非常喜欢，它用完后是真的有头发干净蓬松了的感觉，但发尾肯定还是干涩，不过没有livingproof那么干，是可以不用护发素，但吹头发的时候要抹点发油的程度，用了大半个月吧，感觉没什么头皮屑了
就是不知道健康头皮能不能用
	
[五R]Offrelax头皮预洗凝露
说到头皮有油味，当时也是搜了很多相关的洗护产品，搜到了这个
看名字就知道了，专门针对头皮清洁的，它的质地像水，香味非常重，感觉用完这个香气完全能盖住头油味，开始用的几次使用感很好，也是感觉洗完很干净，头发蓬松了，但是用几次之后就没有开始的那种惊艳感了，难道是所谓的‘抗药性’？
	
[六R]NIUCOCO的椰油发油
感觉是目前为止用过最好用的发油[红色心形R]，
之前有用过一些发油，会有那种抹是抹上了，但只是覆盖在头发表面，没有吸收进去的感觉，不知道你们有没有试过，但这瓶用的时候就是觉得真能吸收进去[okR]
味道闻着不像香精，已经回购过两三瓶了
	
[彩虹R]剩下的写不完放P10了‼️
	
#护发好物[话题]# #洗发[话题]# #护发[话题]# #洗护[话题]#",normal,5fe827c6000000000101fc1d,吃好喝好玩得开心,6.0,1.0,0.0,0.0,Living Proof,中立,"发根不蓬松, 需搭配护发素"
livingproof,13,小红薯momo,66f77b83000000001b023240,https://www.xiaohongshu.com/explore/66f77b83000000001b023240?xsec_token=ABdr83k4uu73tgm-MHl9ZPNYeEOJercQdAQ0DE2xmHdAo=&xsec_source=pc_search,Livingproof也太难用了,这个价位还能有这么难用的洗发水，起泡少，洗完了头痒和起头皮屑，200多买200ml左右，价不配位，盲选同价位的最多是无功无过，这款怎么难用成这样？？？,normal,65d561aa0000000005032d50,🐰🐶,11.0,9.0,21.0,3.0,Living Proof,负向,"难用, 起泡少, 价不配位, 头痒, 起头皮屑"
livingproof,14,小红薯momo,68240e22000000002001c752,https://www.xiaohongshu.com/explore/68240e22000000002001c752?xsec_token=ABUSIp33iqyrOf0zy4DHnNb83Wa5dV0E6tkmhIuQHbTwg=&xsec_source=pc_search,618李佳琦直播间孕妇🉑用 洗发水篇,"【洗发水】
佳琦带到的洗发水不多，我都截图在上面了，比较多是有去屑功能的
去屑洗发水常添加水杨酸，水杨酸成分是孕妇禁用的，备孕姐妹们下单谨慎选择~
	
后面几个是我自用过好用，不含孕妇禁用成分的洗发水。
	
我是沙发强受损发质，头发干枯毛燥，但是很多修护类洗发水洗完头皮很闷，黏黏的，自用的几个都是洗感清爽的~
	
目前自用的是爱露梦茶树洗发水，含水杨酸，不过洗完头皮很有凉感，像开空调，太喜欢了[捂脸R]暂时先用着吧[笑哭R]
	
以下就是不含孕妇🚫用成分，自用过好用的洗发水：
	
三生花防脱，之前试过小样，很好用，泡泡丰富，洗完头发不涩，头皮干爽！
	
Livingproof缕灵蓬松洗感好，没什么香味，洗完头发相对偏涩，回购过一次；
	
康如芒果，味道好闻，泡泡一般，主要喜欢味道；
	
fan beauty diary 白檀洗发水也是味道好闻；
	
👄喜欢Olaplex欧拉裴4号洗发水，之前连续回购了三瓶，洗感好，香味好，洗完头发不干，并且控油时间久，大约3天头发都不油~
以上内容给备孕姐妹们参考！
	
还是那句话，护肤品添加量有限，是否使用取决于个人选择。介意的姐妹可以谨慎购入，不介意就无所谓的啦~#洗发水[话题]# #618[话题]# #李佳琦[话题]# #备孕好物[话题]# #孕妇可用[话题]#",normal,5903ea2650c4b457349676e5,pupu👄brave,252.0,208.0,126.0,40.0,Living Proof,中立,"洗感清爽, 头发偏涩"
livingproof,15,小红薯momo,67a8a6c5000000002901b794,https://www.xiaohongshu.com/explore/67a8a6c5000000002901b794?xsec_token=ABP6sBLMooGAF4DvcH45JN5m85H11NT_bq9B8-ZM8c1aE=&xsec_source=pc_search,200多的livingproof,"静安消费券交作业了
临期产品打六折，正好需要洗发水！在打折货架的角落发现这最后一瓶。转了半个小时，终于搞定了[笑哭R]
	
#livingproof[话题]# #livingproof洗发水[话题]# #静安消费券[话题]#  #静安消费券作业[话题]# #丝芙兰[话题]#",normal,55658085f5a26326be23e17b,Jade_JJJ,3.0,0.0,1.0,2.0,Living Proof,正向,需要
livingproof,16,小红薯momo,66bc811b000000001e01935f,https://www.xiaohongshu.com/explore/66bc811b000000001e01935f?xsec_token=ABDSuRdHU_vBu33Los1osVfb0goVvA4dAwlFb_7u99_0Q=&xsec_source=pc_search,我洗一次头要用到的东西,"头顶油发尾糙的可以试试，亲测有效
	
1.offrelax滋润发膜
这个我推荐了好几次了，真的很好用
他家有两个版本的，我会更喜欢滋润版，效果对我来说会更好
洗完头后，库库挤几圈往发尾抹就行，都不需要等多久，也没啥手法
不用害怕油腻不好吸收啥的
他家这个算是滋润型发膜中的清流了 很清爽很清爽
抹上然后用一根皮筋扎起来 洗完澡后冲掉就可以
用完后吹完头发，头发巨巨巨巨顺亮，都不需要用护发精油了，
而且他不是假润，第二天起来头发还是有光泽的那种
我超级喜欢，每次出去玩为了拍照好看我都要早上洗头，为了用这个发膜……
	
2.living proof 洗发水
这个控油效果真的好，我是大油头，洗完能三天不洗头，还不会臭
而且会让我的头发特别特别蓬松！！洗感也不错，我会回购！！！！
而且这个很适合需要做造型的，这个洗完很好做造型！！！！
	
3.sudtana头皮精华
头油头痒头皮会长痘痘的推荐，性价比很高
而且真的很有用
洗头前用，精油质地，其实挺轻薄的，滴在头皮上按摩15分钟左右再去洗掉
坚持用个几次，可以很好的改善头皮环境
我很容易像头皮屑和痘痘，一出现这种情况我就用这个，几次就好了，坚持用头皮出油也会好很多！！买的值！！！！
	
4.睡眠发圈＋真丝枕头套
这两个都是真丝的，发圈安利了无数次，头发粗糙容易掉头发睡前绑起来，可以减少掉发！！
真丝枕套也是一样的道理，可以让发质变好，也会减少头发和枕套之间的摩擦！！减少掉头发！！！！
	
#offrelax发膜[话题]# #livingproof洗发水[话题]# #sudtana头皮精华[话题]# #睡眠发圈[话题]# #真丝枕套[话题]# #发膜推荐[话题]##头发护理[话题]##洗发水推荐[话题]##烫染受损[话题]#",normal,6524bb07000000002a01a957,龙卷风吹毁停车场,1247.0,603.0,66.0,40.0,Living Proof,正向,"控油效果好, 头发蓬松, 适合造型"
livingproof,19,小红薯momo,6718c5fd000000001402d5d0,https://www.xiaohongshu.com/explore/6718c5fd000000001402d5d0?xsec_token=ABB64uKR6n8AlCJ833lL1g-Vr-BKQ2FdRgCzmVpWruUM4=&xsec_source=pc_search,救命🆘我用伊索洗发露,"怎么刚洗完吹干就头皮屑爆炸啊[哭惹R]谁能给我推荐一款不起头皮屑的洗发水啊，能让我两天不油头就行[笑哭R]
施巴去屑❌
薇姿绿标❌
BOTANIST蓓甜诗洗发水植物学家（比上面两款好点）
Livingproof丰盈 还是起头屑
馥绿德雅清润舒缓比绿珠那个稍好点 还是起头屑
Aveda紫色瓶子的❌
Alra 用一次气的我直接扔了❌❌❌
到底什么洗发水才适合我啊！",normal,5919d49e82ec391f2c4f9f81,神的孩子爱嬉戏,5.0,1.0,6.0,1.0,Living Proof,负向,仍起头皮屑
livingproof,20,小红薯momo,668510d6000000001e010c39,https://www.xiaohongshu.com/explore/668510d6000000001e010c39?xsec_token=ABTcy6ioxS1S-Ra5Ztszr5uEaUKSpr0RuG8BfqLRNG9UI=&xsec_source=pc_search,洗护分享，真真切切都是自己的用后感#洗护[话题]# #洗护好物[话题]# #洗护推荐[话题]# #洗发水推荐[话题]#,洗护分享，真真切切都是自己的用后感#洗护[话题]# #洗护好物[话题]# #洗护推荐[话题]# #洗发水推荐[话题]#,video,5ab8637211be1023c4e785ec,曹赢心,31.0,11.0,5.0,4.0,Living Proof,正向,"高端, 值得推荐"
livingproof,21,小红薯momo,67308a19000000003c016170,https://www.xiaohongshu.com/explore/67308a19000000003c016170?xsec_token=ABa7HuCJL7nLbGp475da76BvjnnKmQrp3G8FCM4AIXT58=&xsec_source=pc_search,细软塌救星洗发水,"Living proof 缕灵丰盈蓬松控油洗发水
一直使用，效果很好
用了其他洗发水都不如这个好",normal,58a01f7a5e87e74bd65e37ab,小喵咪呀,0.0,0.0,1.0,0.0,Living Proof,正向,"效果很好, 不如这个好"
livingproof,22,小红薯momo,67354b92000000001b028c69,https://www.xiaohongshu.com/explore/67354b92000000001b028c69?xsec_token=ABqWOeIg6nbobI_SNPytaCfi0StwF2gkkBWx_HdS9rhZY=&xsec_source=pc_search,脱发真的变少了！😭,"一直掉头发非常严重
以为就这样了
可能自己一直有脂溢性皮炎？
但是之前看到一个很喜欢的博主推荐了
就抱着试试的心态买了
真的有用！
头发掉的明显比以前少了
唯一的缺点大概就是洗完头发有点涩涩的感觉
可能搭配护发素会好一些
#头发护理[话题]# #自来水[话题]##Living[话题]# Proof洗发水",normal,63dcd4b3000000002601222d,安歌yyyyyy,0.0,0.0,0.0,0.0,Living Proof,正向,"脱发减少, 发涩"
livingproof,23,小红薯momo,677b0ad70000000001009f6a,https://www.xiaohongshu.com/explore/677b0ad70000000001009f6a?xsec_token=ABlhHdQ1Mc-mQW5nVSZBPVxU6K1tSkOLHkgLrHWLRgHlg=&xsec_source=pc_search,洗发水、护发素、发膜、发油、防脱、沐浴液,"洗发水：
Oribe Gold Lust [五R] 洗完头发又直又顺又不出油，除了贵没有缺点
Living proof Perfect Hair [三R] 蓬但干，洗不出好
Neutrogena T/Sal® Therapeutic [四R] 毛囊炎专用，头皮长痘用两次就消了
Kiehl‘s Amino [三R] 不太蓬
Kérastase Bain Densité Deluxe [四R] 一般好用
Biosilk Silk Therapy [四R] 便宜好用
Christophe Robin Regenerating [三R]
Christophe Robin 海盐洗发膏[二R] 清洁力度太大，一个礼拜洗一次头可以用它
Klorane Shampoo with Quinine and B vitamins [三R] 不起泡
R+Co Television Perfect [三R]
Pura d’or Advanced Therapy System [二R] 起头屑
	
护发素：
Oribe Gold Lust [五R] 吸收很快、头发很垂
Kérastase Fondant Densité [四R] 不假滑
R+Co Television Perfect [三R] 不吸收
	
护发油、精华：
Moroccanoil [三R] 没啥用
Kérastase Elixir Ultime Hydrating Hair Oil [三R] 没啥用
Kérastase Initialiste Scalp & Hair Serum [三R] 没啥用
	
防脱：
Klorane Keratin Strength Fortifying Spray [三R] 难闻但有用
	
沐浴液：
Molton Brown Bath & Shower Gel [四R] 香味好
Aesop Body Cleanser [四R] 香味好",normal,5bea3ec4a0514600015ec499,Abby,19.0,13.0,1.0,0.0,Living Proof,中立,"蓬松, 洗感一般"
livingproof,24,小红薯momo,682d58e100000000210056cc,https://www.xiaohongshu.com/explore/682d58e100000000210056cc?xsec_token=AB4oRsS-cqsN6M5T-Ei2H8CbCF-MornkOp0i1x3TG6uf4=&xsec_source=pc_search,近期购物分享（二）,"#小众护肤[话题]# #纯净护肤[话题]# #爱用好物[话题]# #木质香[话题]# #身体护理[话题]#
#my[话题]# organics #livingproof[话题]# #欧舒丹干发喷雾[话题]#
#伊索[话题]# #Aesop[话题]#
#lelabo[话题]# #byredo[话题]#",normal,5a0bcc434eacab3a2f928e1e,zxcvbnm,2.0,0.0,0.0,0.0,Living Proof,,
livingproof,25,小红薯momo,67cd742a000000000d01572d,https://www.xiaohongshu.com/explore/67cd742a000000000d01572d?xsec_token=ABFBmZC-q8r8IH2HCDMAiru97Jj1lN2Z9VZT6rtdI1Bgw=&xsec_source=pc_search,洗发水测评第二弹—Living proof,"1️⃣香味：很厚重的橘子皮味，还有药味的混合，有点怪怪的
2️⃣清洁力度：一般，有点洗不干净的感觉
3️⃣蓬松程度：一般，还是贴头皮塌塌的
4️⃣控油程度：一般，可以坚持一天半
	
🌟是否回购：否
	
🟠主包发质：细软塌，偏油，头皮屑不多
	
#洗发水测评[话题]# #油头[话题]#",normal,5deed6e00000000001003094,我要睡大觉,3.0,0.0,0.0,0.0,Living Proof,负向,"无泡沫, 控油效果差, 未达预期"
livingproof,26,小红薯momo,65eeca6e000000000d00fcd7,https://www.xiaohongshu.com/explore/65eeca6e000000000d00fcd7?xsec_token=ABfZCLK-y_DugiBurY69YGyriBWxqqTWh-P8pEbiZbvdg=&xsec_source=pc_search,洗发水避雷,"今天不写推荐，今天写避雷。我最近就新买了一瓶洗发水叫living proof买的时候做了很多功课很多人都说好用，说洗完头发很蓬松油头一定要尝试，我尝试了，用的时候我就觉得奇怪为什么这个洗发水没有什么泡沐的，我想可能是贵价洗发水就是这个样子的吧，不需要很多泡沐也可以把头洗干净，洗蓬松。
	
第二天到了中午的时候，我的头就已经开始油了，油的可以去炒一盆菜了，它的宣传页上是这么敢写告别扁塌，长效蓬松的，它可是让我变成了扁塌，并没有变成蓬松。你主页上写了一堆高科技什么复合氨基酸表活，什么蠕虫叉红藻提取物，为什么没有在我的头上发挥作用。这瓶洗发水的唯一优点就是味道还挺好闻的，除此之外没有了。
	
我是不知道你是为什么敢买这么贵，还在我头上一点用处都没有的，重点是我还退不了货，我心痛我的两百多块钱 。
	
竟然有这么厉害的品牌背书，创始人也这么牛逼，为什么不能把产品在做到更好一点呢？产品好才是品牌能持续走下去的原因，消费者愿意为好的产品买单。
	
还有问一些大家有没有好的洗发水推荐，可以推荐一下给我，让我来尝试，给大家避避雷
	
昨天出了一个乌龙，可能太生气了，气我的钱回不来，忘记仔细看照片拍的是洗发水还是护发素了，今天两个都拍上来告诉大家我两个都有。
#洗发水[话题]# #洗发水避雷[话题]# #大学生[话题]# #避雷[话题]#",normal,5d36f7770000000012031dd0,bp,18.0,6.0,14.0,2.0,Living Proof,正向,"蓬松效果显著, 控油持久, 香味持久, 修复发丝, 免洗方便"
livingproof,27,小红薯momo,65eeb78900000000130278c9,https://www.xiaohongshu.com/explore/65eeb78900000000130278c9?xsec_token=ABfZCLK-y_DugiBurY69YGyt5iRdaFcEs3Jmpvju-M6kE=&xsec_source=pc_search,用了不想换 | 干枯油扁塌有救了,"-
作为一个发根扁塌 发尾干的人在洗发用品的挑选上真的很挑剔，早上洗下午就贴头发，发尾又干枯打结，整个人精致度大打折扣，Living proof缕灵的这两款产品就能完美解决的我的问题。
	
Living proof缕灵丰盈蓬松洗发水
细软塌的本命洗发水
来自麻省理工的研发团队，内含科技“蓬蓬肽”，能够深入发芯，增加头发弹性。第一次用的时候就有被惊艳到，洗完没有用吹风机吹，自然干的情况下，头发依然很蓬松，感觉发根都是立起来的，一点也不塌！而且2-4天发丝都可以一直持续保持蓬松丰盈的状态。透明的啫喱质地，起泡很丰富，洗完发根清爽，整个人都轻松了。而且控油的同时不会干涩，特别温和。味道是清新的果香，留香很持久，氛围感直接拉满！！很适合细软塌的宝子。
	
Living proof缕灵养发真丝瓶
这款养发精华乳简直是发丝干枯毛燥的救星，懒人福音。
修复肽复配氨基酸的营养成分，能够很好形成发丝保护膜，牢牢包裹住发丝，给我们的每根秀发都补充营养，加倍修护力，用一次就看得到效果。关键是免水洗太方便了，干发湿发都能用。偏乳液的质地很清爽，睡前一抹随便抓一抓就吸收了，不会有油腻感，也不用担心沾枕，还有淡淡的香味伴着入眠，隔天起来头发就像刚抹上精华乳一样，依旧顺滑有光泽，边睡觉边养发谁不爱！
	
#蓬蓬肽增粗发芯[话题]# #多肽修护发芯[话题]##养出丝缎发[话题]##护发心得分享[话题]##护发养发[话题]##livingproof缕灵[话题]# #livingproof洗发水[话题]# #livingproof养发真丝瓶[话题]#  #头发护理[话题]# #记录生活[话题]# #笔记灵感[话题]# #浪漫生活的记录者[话题]##好物分享[话题]# #爱用物分享[话题]#  #洗发水控油蓬松[话题]#",normal,567eab3c6a6a694322e458e2,梨梨梨子,63.0,22.0,10.0,3.0,Living Proof,正向,"发根蓬松, 控油不干涩, 免洗精华乳, 修复干枯毛躁, 留香持久"
livingproof,28,小红薯momo,655309af000000001100db26,https://www.xiaohongshu.com/explore/655309af000000001100db26?xsec_token=ABcWD6ziWlBDtmDFE-5cWCYp2kzWCJpV1aUGJQwo0p768=&xsec_source=pc_search,双十一买的最失败的东西-洗发水,"living proof！！！
你这么贵怎么还这么难用！！！
当初朋友看了我的购物车
特意把他圈出来建议我不要买避雷
我偏不信我偏要试一试
你才200多毫升一瓶洗发水价格就够买其他的牌子大瓶一套了
你都这么贵了
结果没什么泡沫
洗了长头屑
洗完第二天就油了
你怎么什么优点都没有啊！！！
为什么我的命中情定洗发水玛馨妮是日货啊
有没有和玛馨妮一样便宜大碗香喷喷洗完超蓬松的洗发水推荐啊[哭惹R]",normal,58b58b6f82ec396c3e0e94d2,每天一遍不想上班,40.0,10.0,44.0,8.0,Living Proof,负向,"难用, 避雷, 泡沫少, 长头屑, 易出油, 价格高"
