search_id,keyword,account_count,rank,merged_rank,account_ranks,note_id,note_table_id,title,type,desc,note_url,video_url,image_list,tag_list,author_id,nickname,last_update_time,liked_count,collected_count,comment_count,share_count,brand_list,spu_list,emotion_dict,evaluation_dict,has_note_detail,has_brand_info,data_crawler_time
710,缕灵,2,56,44.85,小红薯momo:N/A; 我就试试:37; 浪浪山的小妖怪:41,681899d70000000012005037,584.0,浴室不能没有它。。轻盈蓬松～,video,"绝对是蓬松的黑科技！
氨基酸表活+专研蓬蓬肽
多大的油头都不够看[赞R]
限时⭕️哦，不要放过这个洗发水啊～
	
#控油蓬松[话题]# #洗发水控油蓬松[话题]# #livingproof洗发水[话题]# #Livingproof缕灵[话题]# #缕灵丰盈蓬松洗发水[话题]# #livingproof丰盈洗发水[话题]# #缕灵每日圆满洗发水[话题]# #洗发水分享[话题]# #夏季洗发水推荐[话题]# #看得见的肽蓬松力[话题]#",https://www.xiaohongshu.com/explore/681899d70000000012005037?xsec_token=ABmO6vQ7nVPTql8bBSucFMiNZkDgWL_iIW-UpXuOQK3Jo=&xsec_source=pc_search,http://sns-video-bd.xhscdn.com/1040g2so31h3mtacijp1g5on8mmllbbkeg9duq40,"""http://sns-img-hw.xhscdn.com/1040g00831h3mtacijo6g5on8mmllbbketqoemk0!nd_dft_wlteh_jpg_3""","""控油蓬松,洗发水控油蓬松,livingproof洗发水,Livingproof缕灵,缕灵丰盈蓬松洗发水,livingproof丰盈洗发水,缕灵每日圆满洗发水,洗发水分享,夏季洗发水推荐,看得见的肽蓬松力""",62e8b5ab000000001501ae8e,小甜蜜丸子,2025-05-05T18:58:32+00:00,1.0,0.0,2.0,0.0,,,,,True,False,2025-06-07T20:18:36.762238+00:00
1038,缕灵,1,57,45.5,小红薯momo:N/A; 我就试试:N/A; 浪浪山的小妖怪:35,6805faed000000000f030ebd,877.0,吹爆！体验感如其名的洗发水！！！,video,"完美头发日洗发水 真的很完美[集美R]
	
咱就是说，选洗发水真的太纠结了！我当时在买洗发水的时候，真的是挑花了眼！最后选了这款每日圆满，事实证明，我的选择没有错！
	
中干性沙发发质，冲每日圆满就对了！！
洗完之后头发不仅蓬松，而且发质一点也不干！
很多洗发水用完头发是蓬松了，但是头皮和发尾却干得像稻草！每日圆满完全不会！修复滋养杠杠的，完全是中干性沙发天菜，真的太爱了！
	
都给我去试试，真的不会让你们失望！冲就完事儿了！💖
	
#洗发水推荐排行榜[话题]# #livingproof洗发水[话题]# #缕灵每日圆满洗发水[话题]# #LivingProof每日圆满洗发水[话题]# #livingproof[话题]# #滋养修复洗发水[话题]# #沙发洗发水推荐[话题]# #氨基酸洗发水[话题]# #洗发水控油蓬松[话题]#",https://www.xiaohongshu.com/explore/6805faed000000000f030ebd?xsec_token=ABv4dHwqmviSH0F4WdhHjZtbqs52BGB7PKeJXcQOc9PC0=&xsec_source=pc_search,http://sns-video-bd.xhscdn.com/1040g00g31ghgi58hju6g5on8mmllbbkedl8jhk0,"""http://sns-img-hw.xhscdn.com/1040g00831ghgi58v3u6g5on8mmllbbkedsovc4o!nd_dft_wlteh_jpg_3""","""洗发水推荐排行榜,livingproof洗发水,缕灵每日圆满洗发水,LivingProof每日圆满洗发水,livingproof,滋养修复洗发水,沙发洗发水推荐,氨基酸洗发水,洗发水控油蓬松""",62e8b5ab000000001501ae8e,小甜蜜丸子,2025-04-21T15:59:42+00:00,2.0,0.0,1.0,0.0,,,,,True,False,2025-06-07T20:52:35.022939+00:00
707,缕灵,2,58,46.0,小红薯momo:N/A; 我就试试:34; 浪浪山的小妖怪:46,67fc7ca9000000000b02d03f,502.0,谁把我宝藏洗发水挖出来了。。。,video,"试过无数控油洗发水
要么干到炸毛要么半天就打回原形…
直到挖到Living Proof缕灵这个实验室级护发大佬！
真正让我跪服的还是丰盈蓬松洗发水
油头竟能三天不洗还支棱！！
还是那种发顶蓬松发尾滋润！
吹干直接头包脸，发量诈pian术拿捏了！
	
限时发放[优惠券R]券
官qi💰2折！！
#livingproof[话题]# #缕灵丰盈蓬松洗发水[话题]# #livingproof洗发水[话题]# #控油蓬松[话题]# #春日养发护发[话题]# #控油蓬松洗发水推荐[话题]# #夏季洗发水推荐[话题]# #防脱控油洗发水[话题]# #油头洗发水[话题]# #洗发水红榜[话题]#",https://www.xiaohongshu.com/explore/67fc7ca9000000000b02d03f?xsec_token=ABeeMmxhYLAukT_dsGbleyn_j6jwFUKWUXeFGMUXTbgVM=&xsec_source=pc_search,http://sns-video-bd.xhscdn.com/1040g2so31g87oefc1sk05on8mmllbbkejdheia0,"""http://sns-img-hw.xhscdn.com/1040g2sg31g87oef1hscg5on8mmllbbkeohf32co!nd_dft_wlteh_jpg_3""","""livingproof,缕灵丰盈蓬松洗发水,livingproof洗发水,控油蓬松,春日养发护发,控油蓬松洗发水推荐,夏季洗发水推荐,防脱控油洗发水,油头洗发水,洗发水红榜""",62e8b5ab000000001501ae8e,小甜蜜丸子,2025-04-14T11:10:34+00:00,2.0,0.0,0.0,0.0,,,,,True,False,2025-06-07T20:18:36.762238+00:00
1043,缕灵,2,59,46.58,小红薯momo:N/A; 我就试试:41; 浪浪山的小妖怪:40,683fed290000000022006bdb,587.0,用它3天不洗头❗️蓬松洗发水现在118🉐,normal,"Livingproof缕灵丰盈蓬松洗发水236毫升
正装！正装！
有效期26年3月底
还有大半年呢，自用划算
细软塌都去冲～
#专柜正品[话题]# #洗发水控油蓬松[话题]# #蓬松洗发水[话题]# #贵妇洗发水[话题]# #沙龙洗发水[话题]# #livingproof[话题]# #细软塌救星[话题]# #细软塌必入[话题]# #临期美妆[话题]# #清仓特价[话题]#",https://www.xiaohongshu.com/explore/683fed290000000022006bdb?xsec_token=ABdDHYuZj-8q1VZhJsVa3GBJXi6b-Z404B66wWWgdOue0=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831ia3nvh7n8e05o7jjpqg8jre6b2poj0!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831ia3nvh7n8eg5o7jjpqg8jreivqgrkg!nd_dft_wlteh_jpg_3""","""专柜正品,洗发水控油蓬松,蓬松洗发水,贵妇洗发水,沙龙洗发水,livingproof,细软塌救星,细软塌必入,临期美妆,清仓特价""",60f39e750000000001004f6e,每天想退休,2025-06-04T14:52:25+00:00,0.0,1.0,0.0,0.0,,,,,True,False,2025-06-07T20:52:35.022939+00:00
159,缕灵,1,60,46.8,小红薯momo:36; 我就试试:N/A; 浪浪山的小妖怪:N/A,6815e4fd000000000b015f0a,36.0,如有正在“十全街院子里手作”之暖母,normal,"可否助鄙人将此大喵之呆毛着色一二
今日仓促而行，忘却大喵额顶一缕灵毫
大喵之形本已拙朴不工，失之，纵使暖暖亦难识其真容，至家，辗转难眠，故书此帖
译文：我今天走的太急，忘记给大喵的呆毛上色了。大喵捏得本就抽象，失去呆毛的大喵更是暖暖都认不出来，我回家又想起此事，辗转反侧，所以发了这个帖子，希望有善良正直的暖妈能帮忙给大喵的呆毛上个色，添一笔颜色就好！感恩🥹 ﻿#暖暖Nikki[话题]#﻿ ﻿#陶瓷手作[话题]#﻿ ﻿#大喵[话题]#﻿ ﻿#苏州[话题]#﻿",https://www.xiaohongshu.com/explore/6815e4fd000000000b015f0a?xsec_token=ABAwX1FQOVHunlFOqAVyi-5vK2D4JQi5EyWfIalJAyz8I=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g00831h12e9mg3s005oa6ih6gk2hoihdgqkg!nd_dft_wlteh_jpg_3""","""暖暖Nikki,陶瓷手作,大喵,苏州""",6146944d0000000002020a38,我啥都吃,2025-05-03T20:04:01+00:00,0.0,0.0,0.0,0.0,"[""暖暖nikki""]","""[]""","{""暖暖nikki"": ""中立""}","{""暖暖nikki"": [""需要帮助上色""]}",True,True,2025-05-30T00:22:23.59066+00:00
160,缕灵,1,61,48.1,小红薯momo:37; 我就试试:N/A; 浪浪山的小妖怪:N/A,683813930000000012007337,37.0,想和你去看更高维的风景💫,normal,"你是一缕灵识
真正的你时刻想要成长
提升维度
借着梦露泡影的载体和思维构筑的世界
你不应该沉迷游戏
漫游式地在界限境里打转
而是意识突破遮蔽在眼前
所有认知相和对立执着
阶阶向宇宙尽头深处溯源",https://www.xiaohongshu.com/explore/683813930000000012007337?xsec_token=ABQznWmnq_n3Ety6arUSSJ6pCjt__o_BgL7gFMO6hCAkc=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831i2eci0jn8605n656d55hso72mul3j0!nd_dft_wlteh_jpg_3""",,5cc5334a000000001600f307,Flnoue,2025-05-29T15:58:12+00:00,33.0,6.0,4.0,0.0,"""[]""","""[]""",,,True,False,2025-05-30T00:22:23.59066+00:00
1040,缕灵,1,62,48.1,小红薯momo:N/A; 我就试试:N/A; 浪浪山的小妖怪:37,68408ece00000000230159b1,777.0,我天啊！三天没洗头还能支棱成蒲公英头！,normal,"家人们！谁懂细软塌的痛啊！每天洗头还是贴头皮，直到挖到Living Proof缕灵这套洗护，直接给我拿捏住了！
咱就是说，这蓬蓬肽真的牛！尾穗苋籽提取物就像给发根装了空气弹簧，洗完头顶直接支棱成蒲公英，一次洗护能蓬48小时 ，洗三次发丝直接增粗4.22% ！细软塌秒变高颅顶美女，发缝都能隐形，绝了！
还有这蠕虫叉红藻提取物，对敏敏头太友好啦！强韧发丝减少断发，舒缓头皮，油敏头狂喜 ，还能抗🐑化，抗住紫外线和污染，一整个绝绝子！
护发素更是枯发救星！植烷三醇锁水、强韧、促渗透三合一，炸毛、干枯受损发质用了直接丝滑到能滑滑梯 。油头、细软塌、想搞高颅顶的姐妹，信我！用这套直接从“贴脸枯草”逆袭“空气感美女” ，油头姐妹闭眼冲，三天不洗头还能支棱，谁用谁香！
#LivingProof[话题]##缕灵[话题]# #细软塌救星[话题]# #油头洗护[话题]# #高颅顶洗发水[话题]# #护发干货[话题]##爱用好物[话题]#",https://www.xiaohongshu.com/explore/68408ece00000000230159b1?xsec_token=ABrDrYMv9Ymt6s2Gc39V3sw1OGUnNbCji5okc7slv6GtQ=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831ianjkkhmqgg5ocv2iv40qc3akhu0e8!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831ianjkkhmqh05ocv2iv40qc39hvlhdo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831ianjkkhmqhg5ocv2iv40qc396m21ug!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831ianjkkhmqi05ocv2iv40qc39fjk288!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831ianjkkhmqig5ocv2iv40qc3jn41bc0!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831ianjkkhmqj05ocv2iv40qc3d72cafo!nd_dft_wlteh_jpg_3""","""LivingProof,缕灵,细软塌救星,油头洗护,高颅顶洗发水,护发干货,爱用好物""",619f14be0000000010006983,一个密密,2025-06-05T02:22:07+00:00,40.0,0.0,0.0,0.0,,,,,True,False,2025-06-07T20:52:35.022939+00:00
139,缕灵,2,63,48.3,小红薯momo:16; 我就试试:68; 浪浪山的小妖怪:N/A,67308a19000000003c016170,18.0,细软塌救星洗发水,normal,"Living proof 缕灵丰盈蓬松控油洗发水
一直使用，效果很好
用了其他洗发水都不如这个好",https://www.xiaohongshu.com/explore/67308a19000000003c016170?xsec_token=ABdh2DXNEOdFMqapTPo5O4BJx5TdhZa0Jpgf8lPW73yw0=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g00831a1335tcn200494pn9fnkdtb94tndjo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g00831a1335tcn20g494pn9fnkdtbohb42t8!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g00831a1335tcn210494pn9fnkdtbo44nmc0!nd_dft_wlteh_jpg_3""",,58a01f7a5e87e74bd65e37ab,小喵咪呀,2024-11-10T18:25:29+00:00,0.0,0.0,1.0,0.0,"[""Living Proof""]","""[\""丰盈蓬松控油洗发水\""]""","{""Living Proof"": ""正向"", ""丰盈蓬松控油洗发水"": ""正向""}","{""Living Proof"": [""效果很好"", ""不如这个好""], ""丰盈蓬松控油洗发水"": [""效果很好"", ""不如这个好""]}",True,True,2025-05-30T00:22:23.59066+00:00
161,缕灵,1,64,49.4,小红薯momo:38; 我就试试:N/A; 浪浪山的小妖怪:N/A,65b71d04000000000c004571,38.0,油扁塌冲它就完事了！高颅顶轻松get！,normal,"细软塌+大油头真的很爱living proof缕灵.这组丰盈蓬松护发cp！空瓶贼多次了！
不吹不黑 它的控油蓬松度大油头用完感觉头皮都在呼吸！除了有点小贵 真的没毛病！
	
⚪缕灵丰盈蓬松洗发水
透明啫喱质地 上头轻松就能搓出丰富细腻的泡沫
洗完头皮贼清爽！
发丝根根分明 有种被支棱起来的感觉！
吹干就能轻松get高颅顶头发看起来丰盈蓬松！
从视觉上看发量翻倍！
	
⚪缕灵丰盈蓬松洗发水
因为经常染烫发丝受损难免会有些毛躁干枯
搭配同款护发素使用 深层修护受损发丝
丝滑奶冻质地 一冲即净
洗完头发一梳到底 顺滑有光泽
这一套搭配使用下来
头发蓬松柔顺发丝还带着清新的果香
大油头坚持个三天不在话下！而且发丝越用用越强韧！
#控油洗发水[话题]##控油蓬松洗发水[话题]##洗发水推荐[话题]##护发养发[话题]##细软塌发质[话题]##细软塌必入蓬松洗发水[话题]##洗护好物[话题]##浴室好物[话题]##小众洗护[话题]##浪漫生活的记录者[话题]##提升幸福的小物[话题]##宝藏个护ontime[话题]##油头救星[话题]##livingproof缕灵[话题]##livingproof洗发水[话题]##livingproof护发素[话题]##看得见的肽蓬松力[话题]#",https://www.xiaohongshu.com/explore/65b71d04000000000c004571?xsec_token=ABbhs_YrrEBbQi3MAExv9fuRql9gYRwrYcwlEsOr3mLNk=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g00830uggh4ik5a004a0d6pr5gdlcmhimv3g!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g00830uggh4ik5a0g4a0d6pr5gdlc29lrldo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g00830uggh4ik5a104a0d6pr5gdlcfr9m5so!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g00830uggh4ik5a1g4a0d6pr5gdlc2i8e6e0!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g00830uggh4ik5a204a0d6pr5gdlctghsac0!nd_dft_wlteh_jpg_3""","""控油洗发水,控油蓬松洗发水,洗发水推荐,护发养发,细软塌发质,细软塌必入蓬松洗发水,洗护好物,浴室好物,小众洗护,浪漫生活的记录者,提升幸福的小物,宝藏个护ontime,油头救星,livingproof缕灵,livingproof洗发水,livingproof护发素,看得见的肽蓬松力""",5a3b36584eacab5bd2aa36ac,WHERE.呱呱的主人,2024-01-29T11:35:33+00:00,66.0,39.0,24.0,3.0,"[""Living Proof""]","""[\""缕灵丰盈蓬松洗发水\"",\""缕灵丰盈蓬松护发素\""]""","{""Living Proof"": ""正向""}","{""Living Proof"": [""控油蓬松"", ""发量翻倍"", ""修护受损发丝"", ""不沾枕头""]}",True,True,2025-05-30T00:22:23.59066+00:00
152,缕灵,1,65,50.7,小红薯momo:39; 我就试试:N/A; 浪浪山的小妖怪:N/A,1afaff66-bcf6-42be-b45f-24300c4452d6#1748592928278,,,,,,,,,,,,,,,,,,,,False,False,2025-05-30T00:22:23.59066+00:00
702,缕灵,1,66,50.7,小红薯momo:N/A; 我就试试:39; 浪浪山的小妖怪:N/A,6eb8f5a7-07ff-47fa-97c0-942d0cace73e#1749298208547,,,,,,,,,,,,,,,,,,,,False,False,2025-06-07T20:18:36.762238+00:00
1042,缕灵,1,67,50.7,小红薯momo:N/A; 我就试试:N/A; 浪浪山的小妖怪:39,67bc0998000000002803663d,824.0,35💰起，卖完无补❗️缕灵洗发水+干发喷雾❗️,normal,"缕灵又换代理商啦
特价的补不到了
现货就剩仓库那点
卖完无补！！！
干发喷雾小瓶的35¥（日期25年4月中）
干发喷雾大瓶的85¥（日期25年9月底）
洗发水正装118¥（日期26年3月）
#免洗喷雾[话题]# #干发喷雾[话题]# #蓬松喷雾[话题]# #油头救星[话题]# #超赞的洗发水[话题]# #洗发水分享[话题]# #缕灵[话题]# #livingproof[话题]# #细软塌救星[话题]# #浅春系穿搭[话题]#",https://www.xiaohongshu.com/explore/67bc0998000000002803663d?xsec_token=ABq4rnW-EWQ9LGZNu4ljKb1ONIgcqQCuCiKOeSE1I2A_g=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k031e9a78ntgs0040o9t2e0m4ljhuedtbg!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k031e9a78ntgs0g40o9t2e0m4lj05tm978!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k031e9a78ntgs1040o9t2e0m4lj4o7fje0!nd_dft_wlteh_jpg_3""","""免洗喷雾,干发喷雾,蓬松喷雾,油头救星,超赞的洗发水,洗发水分享,缕灵,livingproof,细软塌救星,浅春系穿搭""",55719c0b484fb66432ed12b3,正正正品搬运工,2025-05-19T14:42:58+00:00,0.0,0.0,0.0,2.0,,,,,True,False,2025-06-07T20:52:35.022939+00:00
156,缕灵,2,68,51.75,小红薯momo:33; 我就试试:57; 浪浪山的小妖怪:N/A,65572e85000000001f02c25c,33.0,非大油田避雷缕灵洗发水,normal,"在6➕1直播间下单了缕灵洗发水，号称蓬松高颅顶，双11活动价182.57元，正装洗发水和护发素各1件，30ml小样一件。第一次使用后发现发际线处很大面积的皮屑，跟客服沟通，反映了问题，客服一言不合就是退货需承担小样的费用，已经让我有点反感，但起初以为是自己使用不当的问题（在网上看过洗头要先洗头皮的方法），以为是产品太控油了，洗两次的方法不适用于我自己，故跟客服沟通再使用一次看看效果，今天是第二次，我全程只洗了一次头发，仍旧出现上次的情况，再次跟客服沟通。客服继续告诉我，退货要出税费20.2元，小样49.9元。呵呵
我只能说 大家如果不是大油田的皮肤，掂量一下吧。",https://www.xiaohongshu.com/explore/65572e85000000001f02c25c?xsec_token=ABN_K5qeolFYAaZrcppXNOpdIjK4vHCkW1O4OEGUxNKKs=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg30riqlh9oig004a08n6jap2r9i9argf8!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg30riqlh9oig0g4a08n6jap2r9uk4tdmo!nd_dft_wlteh_jpg_3""",,5a30e6ac4eacab460cd48b69,白敬亭老婆,2023-11-17T18:00:58+00:00,7.0,1.0,0.0,0.0,"[""雅诗兰黛"", ""兰蔻""]","""[\""第七代小棕瓶\"",\""小黑瓶\""]""","{""雅诗兰黛"": ""负向"", ""兰蔻"": ""正向""}","{""雅诗兰黛"": [""疯狂长闭口"", ""油皮慎入""], ""兰蔻"": [""清爽""]}",True,True,2025-05-30T00:22:23.59066+00:00
124,缕灵,2,69,52.9,小红薯momo:1; 我就试试:N/A; 浪浪山的小妖怪:91,67e15fdd000000001b03bed4,4.0,缕灵！我是真的受够了！！！！,normal,"真的够够了，每天就这么不间断地滴滴滴滴滴滴，每一天！！！！每时每刻！！！！到底能不能改进一下你们的泵头！！！！还我置物架干净清爽也是你们的职责之一好吗！！！！造成的浪费我就不说了！
	
#缕灵[话题]# #livingproof[话题]#  @Living proof 缕灵 @Living proof缕灵 @Living proof缕灵 @Living proof 缕灵",https://www.xiaohongshu.com/explore/67e15fdd000000001b03bed4?xsec_token=ABkX-AZI6VDHBGZ-tqEW7qSbhF64n8QURbR8ieFyQ1l9E=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g00831fdp67fdmo004a0piik01fpa8oqd43g!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g00831fdp67fdmo0g4a0piik01fpa8tk66og!nd_dft_wlteh_jpg_3""","""缕灵,livingproof""",5a5768004eacab5fb1edbf2a,哈利波波波波特,2025-03-24T21:36:30+00:00,0.0,1.0,11.0,0.0,"[""Living Proof""]","""[]""","{""Living Proof"": ""负向""}","{""Living Proof"": [""受够了"", ""不间断地滴滴滴滴滴滴"", ""能不能改进一下你们的泵头"", ""还我置物架干净清爽"", ""造成的浪费""]}",True,True,2025-05-30T00:22:23.59066+00:00
164,缕灵,1,70,53.3,小红薯momo:41; 我就试试:N/A; 浪浪山的小妖怪:N/A,682eaf150000000020029b7f,40.0,美国LivingProof缕灵洗护系列合集,normal,"日常洗护要用就用安全 有性价比的
比如美国专业高端科技护发品牌LivingProof缕灵👏🏻
尤其丰盈蓬松系列
拯救超级大油头巨猛！
洗完又干净又清爽还轻松get高颅顶
发根直立 蓬蓬的～
48小时持续控油蓬松
亲测三天不洗头都不带油不带贴头皮的
长期用还能充盈发芯 提升发质
超级省心!!
	
Living Proof全线产品均采用无硅油配方
成分温和安全，上市前都要经过16项严格测试
还含有OFPMA、PBAE和ETAS等专为不同发质研发的专利成分技术
拥有抗油抗水、防灰尘、抗毛糙、强发芯、控油蓬松等功效
产品根据针对性的功效细分为多个系列
绝对是市面上一般的洗护产品不能比的
	
[星R]缕灵丰盈蓬松洗发水 护发素
单用可，搭配着用效果更好
发尾根根直立，高颅顶拔地而起！
而且不是炸毛感，是那种又蓬松又顺滑的显发量头包脸氛围感！！
	
专业临床测试
✅洗1次清爽蓬松48小时！
✅洗3次发芯强韧发丝增粗4.22%！
	
﻿#livingproof护发素[话题]#﻿ ﻿#livingproof丰盈蓬松洗发水[话题]#﻿ ﻿#缕灵[话题]#﻿",https://www.xiaohongshu.com/explore/682eaf150000000020029b7f?xsec_token=ABbuh-n7z5JY3TJH0YWJaaXPhwVCgwVWZg5QDwry1IoHA=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/spectrum/1040g0k031hp905b4j40g5nl3rb7g8udlkg1vr58!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/spectrum/1040g0k031hp905b4j4105nl3rb7g8udlg5r4nmg!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/spectrum/1040g0k031hp905b4j41g5nl3rb7g8udlcj00fe0!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/spectrum/1040g0k031hp905b4j4005nl3rb7g8udljv6pk38!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/spectrum/1040g0k031hp905b4j4205nl3rb7g8udlapm41ao!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/spectrum/1040g0k031hp905b4j42g5nl3rb7g8udldlbk98o!nd_dft_wlteh_jpg_3""","""livingproof护发素,livingproof丰盈蓬松洗发水,缕灵""",5ea3dacf00000000010079b5,豆小圆,2025-05-22T12:59:01+00:00,0.0,0.0,0.0,0.0,"[""Living Proof""]","""[\""丰盈蓬松洗发水\"",\""护发素\""]""","{""Living Proof"": ""正向"", ""丰盈蓬松洗发水"": ""正向"", ""护发素"": ""正向""}","{""Living Proof"": [""拯救超级大油头巨猛"", ""洗完又干净又清爽"", ""轻松get高颅顶"", ""发根直立"", ""蓬蓬的"", ""48小时持续控油蓬松"", ""亲测三天不洗头都不带油不带贴头皮的"", ""长期用还能充盈发芯"", ""提升发质"", ""超级省心"", ""无硅油配方"", ""成分温和安全"", ""经过16项严格测试"", ""专利成分技术"", ""抗油抗水"", ""防灰尘"", ""抗毛糙"", ""强发芯"", ""控油蓬松"", ""专业临床测试"", ""洗1次清爽蓬松48小时"", ""洗3次发芯强韧发丝增粗4.22%""], ""丰盈蓬松洗发水"": [""发尾根根直立"", ""高颅顶拔地而起"", ""又蓬松又顺滑"", ""显发量头包脸氛围感""], ""护发素"": [""发尾根根直立"", ""高颅顶拔地而起"", ""又蓬松又顺滑"", ""显发量头包脸氛围感""]}",True,True,2025-05-30T00:22:23.59066+00:00
158,缕灵,2,71,53.48,小红薯momo:35; 我就试试:58; 浪浪山的小妖怪:N/A,64f3fd980000000020002935,35.0,⚠️避雷针：超难用的油头洗护没有之一,normal,"救命🆘！没有用过的产品绝不乱讲话。
这次真的有点出离愤怒。油头真的千万不要买，踩雷踩得稳稳的。
	
一生油头所以一直在寻找好用的洗发水，什么叫好用？要求不高：
👉洗完吹干要有清爽轻盈感
👉有没有#高颅顶[话题]# 我不在乎！但至少1.5-2天不用洗头。
	
几星期前被小红书种草到Living proof这款洗发水➕护发素。立马奔到Sephora洗发水护发素配齐两瓶60欧，用了半瓶不到：就这⁉️⁉️
每次洗完不仅没有清爽轻盈的感觉，尤其是护发素真的怎么冲都感觉没冲干净，连假滑都不舍得给我感受一下。而且用超市买4-5欧的欧莱雅卡尼尔至少也是第二天中午才感觉开始油，结果用了这以后可以迅速达到“早上洗头，下午四五点就闻到自己头皮的味道”请问是认真的吗？
	
还要吐槽开口设计，不能好好按个泵头非整些花里胡哨的，每次洗澡洗头光着身子使出吃奶的劲儿挤压瓶身才能搞出来。讲真 @Living proof缕灵 到底有没有在好好做产品？还是尽花💰作推广了？产品真的有找目标消费者做过test？如果样本低于40个我只能说谢谢您慢走不送。这样一瓶卖30欧真的疯了！[石化R][石化R] 唯一大概就是味道不难闻。
	
吐槽归吐槽，下回给#油头[话题]# 们推荐好用的洗发水！
	
#油头[话题]# #油头洗发水[话题]# #控油洗发水[话题]# #洗发水推荐[话题]# #洗发水测评[话题]#",https://www.xiaohongshu.com/explore/64f3fd980000000020002935?xsec_token=ABEMHrPnjqKlIZn2dof8Mqt45TdLIHLhl-rsM7Bc7me0w=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g00830ohuudm728004a4l1s70uqbo3eqns58!nd_dft_wlteh_jpg_3""","""高颅顶,油头,油头洗发水,控油洗发水,洗发水推荐,洗发水测评""",5ad78e0fe8ac2b29567c6978,24年的拉菲,2023-09-03T12:44:48+00:00,6.0,0.0,1.0,4.0,"[""Living Proof"", ""欧莱雅卡尼尔""]","""[\""Living proof洗发水\"",\""Living proof护发素\"",\""欧莱雅卡尼尔洗发水\""]""","{""Living Proof"": ""负向"", ""欧莱雅卡尼尔"": ""中立"", ""欧莱雅卡尼尔洗发水"": ""中立""}","{""Living Proof"": [""没冲干净"", ""假滑""], ""欧莱雅卡尼尔"": [""价格低""], ""欧莱雅卡尼尔洗发水"": [""第二天中午才感觉开始油""]}",True,True,2025-05-30T00:22:23.59066+00:00
