search_id,keyword,rank,note_id,title,type,desc,note_url,video_url,image_list,tag_list,author_id,nickname,last_update_time,liked_count,collected_count,comment_count,share_count,brand_list,spu_list,emotion_dict,evaluation_dict,has_note_detail,has_brand_info,data_crawler_time
579,livingproof,29,68299d81000000000303d65b,爱用物 雷品 回购N+,normal,"卡诗的洗发水[捂脸R]
开始还可以，时间长了，感觉不蓬松了，非常贴头皮，所以我都配合Living proof一起用，才能蓬起来 综合考虑不推荐
卡诗的护发素[派对R]
非常好用，值得无限回购的单品♾️总完根本不需要梳子，像瀑布一般
TangleTeezer英国王妃梳子[派对R]火了太久了 大家应该都有感受 一梳顺畅 打结的头发也会平整
雅诗兰黛罐装眼霜[派对R]
是我的心头好 就这么说吧 我本来有的小细纹都让它抚平了，但是眼霜笔[捂脸R]谁买谁踩坑，完全没必要
雅诗兰黛的线雕精华[捂脸R] 平平无奇 无功无过
雅诗兰黛的霜[派对R]
用完脸很软而且清爽，对皮肤有滋养，唯一不足的是不如珀莱雅的霜水润（干皮：盈润版 油皮：轻盈版）#618冲了新的[话题]#
娇韵诗的熬夜精华[派对R]
姐姐送的新年礼物🎁太赞了，熬夜完脸非常干的而且会垮脸，用这个精华毫无熬夜影响
Dior的水[捂脸R] 姐姐一瓶我一瓶，粘而不腻，但是我觉得自购 真没必要
Living proof洗发水 泡沫绵密 头发也蓬松但是会发干 头发没有油润感🫧
HBN精萃水[派对R]性价比超高 适合湿敷 回购了很多次了 非常好用 他家洗面奶[派对R]也好用 对这个品牌很有好感
Bring green护唇膏[萌萌哒R]非常粘嘴🤣 但是这种的特别适合晚上用 第二天嘴唇饱满 嫩嫩的
且初的卸妆膏（无花果味）[萌萌哒R]其实它和ddg我觉得差距不明显，我都买了，这个也贵一些，但谁让我香味控呢
#分享爱用物[话题]# #护肤好物[话题]# #回购及空瓶[话题]#",https://www.xiaohongshu.com/explore/68299d81000000000303d65b?xsec_token=AByrrGlurnQ8_ZYi0pMV1yvzPfPqHN3hgvguKMKecsKnY=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831hka6lol3oe05o4fibn08rrehm0v8lo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831hka6lol3oeg5o4fibn08rreccqiq28!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831hka6lol3of05o4fibn08rregms0e58!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831hka6lol3ofg5o4fibn08rrel346t30!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831hka6lol3og05o4fibn08rrek7h1j8g!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831hka6lol3ogg5o4fibn08rrerurgang!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831hka6lol3oh05o4fibn08rree0n4aeo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831hka6lol3ohg5o4fibn08rrebv516r0!nd_dft_wlteh_jpg_3""","""618冲了新的,分享爱用物,护肤好物,回购及空瓶""",608f92ee0000000001006f6e,G-x1an妍儿,2025-05-18T16:42:42+00:00,3.0,1.0,0.0,0.0,"[""Kérastase"", ""Living Proof"", ""雅诗兰黛"", ""Tangleteezer"", ""娇韵诗"", ""Dior"", ""Hbn"", ""Bring Green"", ""且初""]","""[\""卡诗洗发水\"",\""卡诗护发素\"",\""Living proof洗发水\"",\""TangleTeezer英国王妃梳子\"",\""雅诗兰黛罐装眼霜\"",\""雅诗兰黛眼霜笔\"",\""雅诗兰黛线雕精华\"",\""雅诗兰黛霜\"",\""珀莱雅霜\"",\""娇韵诗熬夜精华\"",\""Dior水\"",\""HBN精萃水\"",\""HBN洗面奶\"",\""Bring green护唇膏\"",\""且初卸妆膏\""]""","{""Kérastase"": ""中立"", ""Living Proof"": ""中立"", ""雅诗兰黛"": ""中立"", ""Tangleteezer"": ""正向"", ""娇韵诗"": ""正向"", ""Dior"": ""中立"", ""Hbn"": ""正向"", ""Bring Green"": ""正向"", ""且初"": ""正向"", ""卡诗洗发水"": ""负向"", ""卡诗护发素"": ""正向"", ""Tangleteezer英国王妃梳子"": ""正向"", ""雅诗兰黛罐装眼霜"": ""正向"", ""雅诗兰黛眼霜笔"": ""负向"", ""雅诗兰黛线雕精华"": ""中立"", ""雅诗兰黛霜"": ""正向"", ""珀莱雅霜"": ""正向"", ""娇韵诗熬夜精华"": ""正向"", ""Dior水"": ""中立"", ""Hbn精萃水"": ""正向"", ""Hbn洗面奶"": ""正向"", ""Bring Green护唇膏"": ""正向"", ""且初卸妆膏"": ""正向""}","{""Kérastase"": [""不蓬松"", ""贴头皮"", ""非常好用""], ""Living Proof"": [""泡沫绵密"", ""头发也蓬松但是会发干"", ""头发没有油润感""], ""雅诗兰黛"": [""心头好"", ""抚平小细纹"", ""平平无奇"", ""脸很软而且清爽"", ""有滋养""], ""Tangleteezer"": [""火了太久了"", ""一梳顺畅"", ""打结的头发也会平整""], ""娇韵诗"": [""太赞了"", ""毫无熬夜影响""], ""Dior"": [""粘而不腻"", ""真没必要""], ""Hbn"": [""性价比超高"", ""适合湿敷"", ""很好用""], ""Bring Green"": [""非常粘嘴"", ""嘴唇饱满"", ""嫩嫩的""], ""且初"": [""香味控"", ""差距不明显"", ""贵一些""], ""卡诗洗发水"": [""开始还可以"", ""感觉不蓬松了"", ""非常贴头皮""], ""卡诗护发素"": [""非常好用"", ""值得无限回购"", ""不需要梳子"", ""像瀑布一般""], ""Tangleteezer英国王妃梳子"": [""火了太久了"", ""一梳顺畅"", ""打结的头发也会平整""], ""雅诗兰黛罐装眼霜"": [""心头好"", ""抚平小细纹""], ""雅诗兰黛眼霜笔"": [""谁买谁踩坑"", ""完全没必要""], ""雅诗兰黛线雕精华"": [""平平无奇"", ""无功无过""], ""雅诗兰黛霜"": [""脸很软而且清爽"", ""有滋养"", ""不如珀莱雅的霜水润""], ""珀莱雅霜"": [""盈润版"", ""轻盈版""], ""娇韵诗熬夜精华"": [""太赞了"", ""毫无熬夜影响""], ""Dior水"": [""粘而不腻"", ""真没必要""], ""Hbn精萃水"": [""性价比超高"", ""适合湿敷"", ""很好用""], ""Hbn洗面奶"": [""好用""], ""Bring Green护唇膏"": [""非常粘嘴"", ""嘴唇饱满"", ""嫩嫩的""], ""且初卸妆膏"": [""香味控"", ""差距不明显"", ""贵一些""]}",True,True,2025-06-07T20:07:59.707381+00:00
249,livingproof,30,66bc811b000000001e01935f,我洗一次头要用到的东西,normal,"头顶油发尾糙的可以试试，亲测有效
	
1.offrelax滋润发膜
这个我推荐了好几次了，真的很好用
他家有两个版本的，我会更喜欢滋润版，效果对我来说会更好
洗完头后，库库挤几圈往发尾抹就行，都不需要等多久，也没啥手法
不用害怕油腻不好吸收啥的
他家这个算是滋润型发膜中的清流了 很清爽很清爽
抹上然后用一根皮筋扎起来 洗完澡后冲掉就可以
用完后吹完头发，头发巨巨巨巨顺亮，都不需要用护发精油了，
而且他不是假润，第二天起来头发还是有光泽的那种
我超级喜欢，每次出去玩为了拍照好看我都要早上洗头，为了用这个发膜……
	
2.living proof 洗发水
这个控油效果真的好，我是大油头，洗完能三天不洗头，还不会臭
而且会让我的头发特别特别蓬松！！洗感也不错，我会回购！！！！
而且这个很适合需要做造型的，这个洗完很好做造型！！！！
	
3.sudtana头皮精华
头油头痒头皮会长痘痘的推荐，性价比很高
而且真的很有用
洗头前用，精油质地，其实挺轻薄的，滴在头皮上按摩15分钟左右再去洗掉
坚持用个几次，可以很好的改善头皮环境
我很容易像头皮屑和痘痘，一出现这种情况我就用这个，几次就好了，坚持用头皮出油也会好很多！！买的值！！！！
	
4.睡眠发圈＋真丝枕头套
这两个都是真丝的，发圈安利了无数次，头发粗糙容易掉头发睡前绑起来，可以减少掉发！！
真丝枕套也是一样的道理，可以让发质变好，也会减少头发和枕套之间的摩擦！！减少掉头发！！！！
	
#offrelax发膜[话题]# #livingproof洗发水[话题]# #sudtana头皮精华[话题]# #睡眠发圈[话题]# #真丝枕套[话题]# #发膜推荐[话题]##头发护理[话题]##洗发水推荐[话题]##烫染受损[话题]#",https://www.xiaohongshu.com/explore/66bc811b000000001e01935f?xsec_token=ABDSuRdHU_vBu33Los1osVfb0goVvA4dAwlFb_7u99_0Q=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg316fnp7pfgm0g5p94nc3qjaang18mhn8!nd_dft_wlteh_jpg_3""","""offrelax发膜,livingproof洗发水,sudtana头皮精华,睡眠发圈,真丝枕套,发膜推荐,头发护理,洗发水推荐,烫染受损""",6524bb07000000002a01a957,龙卷风吹毁停车场,2024-08-17T22:23:40+00:00,1247.0,603.0,66.0,40.0,"[""Off&Relax"", ""Living Proof"", ""Sudtana""]","""[\""offrelax滋润发膜\"",\""living proof洗发水\"",\""sudtana头皮精华\"",\""睡眠发圈\"",\""真丝枕头套\""]""","{""Off&Relax"": ""正向"", ""Living Proof"": ""正向"", ""Sudtana"": ""正向"", ""Offrelax滋润发膜"": ""正向"", ""Sudtana头皮精华"": ""正向"", ""睡眠发圈"": ""正向"", ""真丝枕头套"": ""正向""}","{""Off&Relax"": [""很好用"", ""清爽"", ""很清爽"", ""超级喜欢""], ""Living Proof"": [""控油效果好"", ""蓬松"", ""洗感不错"", ""很好做造型""], ""Sudtana"": [""性价比高"", ""很有用"", ""改善头皮环境"", ""值""], ""Offrelax滋润发膜"": [""很好用"", ""效果好"", ""清爽"", ""很清爽"", ""巨顺亮"", ""有光泽""], ""Sudtana头皮精华"": [""性价比高"", ""很有用"", ""改善头皮环境"", ""值""], ""睡眠发圈"": [""减少掉发""], ""真丝枕头套"": [""让发质变好"", ""减少摩擦"", ""减少掉头发""]}",True,True,2025-05-30T00:30:57.829682+00:00
578,livingproof,31,67f5ecc1000000000f0300db,跳水价❗️2折拼手速啦❗️,video,"Living Proof缕灵 我真的相见恨晚！！
油头 细软塌5分钟改头换面!！
✅ 缕灵丰盈蓬松洗发水
👉油性发质/细软发丝扁塌人群
2天不洗头依然清爽蓬松 高颅顶get！
✅ 缕灵每日圆满洗发水
👉毛躁暗哑/干枯没光泽人群
像给头发灌了十全大补汤
吹干后绸缎光泽感绝了！
	
⚠油扁塌姐妹重点冲丰盈系列
回购只有0次和无数次！
#缕灵洗发水[话题]# #livingproof[话题]# #油扁塌洗发水推荐[话题]# #控油蓬松[话题]# #春日养发护发[话题]# #油头洗发水推荐[话题]# #丰盈蓬松洗发水[话题]# #洗发水清仓捡漏[话题]# #洗发水氨基酸[话题]# #洗发水蓬松[话题]#",https://www.xiaohongshu.com/explore/67f5ecc1000000000f0300db?xsec_token=ABKmq0FGUa_03ezBj756dxBz55LoFSrjyRS76L-5x7tVc=&xsec_source=pc_search,http://sns-video-bd.xhscdn.com/1040g00g31g1qglngg0d05on8mmllbbkeqnlos80,"""http://sns-img-hw.xhscdn.com/1040g00831g1qglnl02605on8mmllbbke6dt1mk0!nd_dft_wlteh_jpg_3""","""缕灵洗发水,livingproof,油扁塌洗发水推荐,控油蓬松,春日养发护发,油头洗发水推荐,丰盈蓬松洗发水,洗发水清仓捡漏,洗发水氨基酸,洗发水蓬松""",62e8b5ab000000001501ae8e,小甜蜜丸子,2025-04-09T11:42:58+00:00,8.0,5.0,5.0,3.0,"[""Living Proof""]","""[\""缕灵丰盈蓬松洗发水\"",\""缕灵每日圆满洗发水\""]""","{""Living Proof"": ""正向"", ""缕灵丰盈蓬松洗发水"": ""正向"", ""缕灵每日圆满洗发水"": ""正向""}","{""Living Proof"": [""相见恨晚"", ""清爽蓬松"", ""绸缎光泽感""], ""缕灵丰盈蓬松洗发水"": [""5分钟改头换面"", ""2天不洗头依然清爽蓬松"", ""高颅顶get""], ""缕灵每日圆满洗发水"": [""像给头发灌了十全大补汤"", ""吹干后绸缎光泽感绝了""]}",True,True,2025-06-07T20:07:59.707381+00:00
250,livingproof,32,683813930000000012007337,想和你去看更高维的风景💫,normal,"你是一缕灵识
真正的你时刻想要成长
提升维度
借着梦露泡影的载体和思维构筑的世界
你不应该沉迷游戏
漫游式地在界限境里打转
而是意识突破遮蔽在眼前
所有认知相和对立执着
阶阶向宇宙尽头深处溯源",https://www.xiaohongshu.com/explore/683813930000000012007337?xsec_token=ABQznWmnq_n3Ety6arUSSJ6pCjt__o_BgL7gFMO6hCAkc=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831i2eci0jn8605n656d55hso72mul3j0!nd_dft_wlteh_jpg_3""",,5cc5334a000000001600f307,Flnoue,2025-05-29T15:58:12+00:00,33.0,6.0,4.0,0.0,"""[]""","""[]""",,,True,False,2025-05-30T00:30:57.829682+00:00
241,livingproof,33,d4874a47-49f9-45bc-938a-3d0cce21f578#1748593346531,,,,,,,,,,,,,,,,,,,False,False,2025-05-30T00:30:57.829682+00:00
901,livingproof,34,31aa47db-cad4-46a5-ac81-05ce73683509#1749299688013,,,,,,,,,,,,,,,,,,,False,False,2025-06-07T20:43:39.601977+00:00
571,livingproof,35,c806fc89-32ff-469f-88d4-cb3d1fc9f133#1749297502326,,,,,,,,,,,,,,,,,,,False,False,2025-06-07T20:07:59.707381+00:00
239,livingproof,36,67bee1aa000000000900c6c1,选洗发水选疯了 livingproof狠狠避雷,normal,"如题，孩子真的要疯了，贵价一点的洗发水试了livingproof，欧舒丹，欧舒丹洗完还算舒服，但是livingproof真的……洗完很干涩，而且也没有很蓬松，第二天就已经油了，甚至不如我用的十几块钱五百毫升的蜂花绿瓶……
明天再试试大卫尼斯那款[哭惹R]#哪种洗发水好用[话题]# #油头洗发水[话题]# #洗发水分享[话题]#",https://www.xiaohongshu.com/explore/67bee1aa000000000900c6c1?xsec_token=ABsKp4mb8rMbp8BRRbsK_oB13CVoA8oODMjg15Ott1sec=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg31ec39b85h0d04bmai16t9fhra42r6sg!nd_dft_wgth_jpg_3""","""哪种洗发水好用,油头洗发水,洗发水分享""",5bd84dd4abfea200011fbe3b,夜行,2025-02-26T17:40:59+00:00,1.0,0.0,0.0,0.0,"[""Living Proof"", ""欧舒丹"", ""蜂花"", ""大卫尼斯""]","""[\""livingproof洗发水\"",\""欧舒丹洗发水\"",\""蜂花绿瓶洗发水\"",\""大卫尼斯洗发水\""]""","{""Living Proof"": ""负向"", ""欧舒丹"": ""中立"", ""蜂花"": ""正向"", ""大卫尼斯"": ""中立"", ""欧舒丹洗发水"": ""中立"", ""蜂花绿瓶洗发水"": ""正向"", ""大卫尼斯洗发水"": ""中立""}","{""Living Proof"": [""干涩"", ""不蓬松"", ""油""], ""欧舒丹"": [""舒服""], ""蜂花"": [""好用""], ""大卫尼斯"": [], ""欧舒丹洗发水"": [""舒服""], ""蜂花绿瓶洗发水"": [""好用""], ""大卫尼斯洗发水"": []}",True,True,2025-05-30T00:30:57.829682+00:00
910,livingproof,37,68119c0b000000000900e28b,细软塌都去用！！我真的爱si缕灵了😍！！,video,"2折！2折！79！！
清仓捡漏💰！
#看得见的肽蓬松力[话题]# #细软塌的秘诀[话题]# #livingproof洗发水[话题]# #缕灵丰盈蓬松洗发水[话题]# #洗发水控油蓬松[话题]# #细软塌洗发水推荐[话题]# #油头洗发水[话题]#  #头发蓬松[话题]# #Livingproof缕灵[话题]# #Livingproof[话题]#",https://www.xiaohongshu.com/explore/68119c0b000000000900e28b?xsec_token=ABq7UwY9lA24-riZFhRPY_LVgj9TXQLof7wWgHCd2NbGA=&xsec_source=pc_search,http://sns-video-bd.xhscdn.com/1040g2so31gssc65gjp8g5on8mmllbbkep0jvjk0,"""http://sns-img-hw.xhscdn.com/1040g00831gssc65gjq605on8mmllbbke49krqu0!nd_dft_wlteh_jpg_3""","""看得见的肽蓬松力,细软塌的秘诀,livingproof洗发水,缕灵丰盈蓬松洗发水,洗发水控油蓬松,细软塌洗发水推荐,油头洗发水,头发蓬松,Livingproof缕灵,Livingproof""",62e8b5ab000000001501ae8e,小甜蜜丸子,2025-04-30T11:42:04+00:00,1.0,0.0,1.0,1.0,"[""Living Proof""]","""[\""Livingproof缕灵丰盈蓬松洗发水\""]""","{""Living Proof"": ""正向"", ""Livingproof缕灵丰盈蓬松洗发水"": ""正向""}","{""Living Proof"": [""爱"", ""无限回购"", ""神""], ""Livingproof缕灵丰盈蓬松洗发水"": [""蓬松"", ""控油"", ""易携带"", ""不会漏液"", ""黑科技"", ""氨基酸表活清洁"", ""给油臭重重一击""]}",True,True,2025-06-07T20:43:39.601977+00:00
252,livingproof,38,6718c5fd000000001402d5d0,救命🆘我用伊索洗发露,normal,"怎么刚洗完吹干就头皮屑爆炸啊[哭惹R]谁能给我推荐一款不起头皮屑的洗发水啊，能让我两天不油头就行[笑哭R]
施巴去屑❌
薇姿绿标❌
BOTANIST蓓甜诗洗发水植物学家（比上面两款好点）
Livingproof丰盈 还是起头屑
馥绿德雅清润舒缓比绿珠那个稍好点 还是起头屑
Aveda紫色瓶子的❌
Alra 用一次气的我直接扔了❌❌❌
到底什么洗发水才适合我啊！",https://www.xiaohongshu.com/explore/6718c5fd000000001402d5d0?xsec_token=ABB64uKR6n8AlCJ833lL1g-Vr-BKQ2FdRgCzmVpWruUM4=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg3199sd5iul60049geg7a9t7s1ic9obog!nd_dft_wlteh_jpg_3""",,5919d49e82ec391f2c4f9f81,神的孩子爱嬉戏,2024-10-23T17:46:37+00:00,5.0,1.0,6.0,1.0,"[""伊索"", ""施巴"", ""薇姿"", ""Botanist"", ""Living Proof"", ""馥绿德雅"", ""Aveda"", ""Alra""]","""[\""伊索洗发露\"",\""施巴去屑洗发水\"",\""薇姿绿标洗发水\"",\""BOTANIST蓓甜诗洗发水\"",\""Livingproof丰盈洗发水\"",\""馥绿德雅清润舒缓洗发水\"",\""Aveda紫色瓶子洗发水\"",\""Alra洗发水\""]""","{""伊索"": ""中立"", ""施巴"": ""负向"", ""薇姿"": ""负向"", ""Botanist"": ""正向"", ""Living Proof"": ""负向"", ""馥绿德雅"": ""正向"", ""Aveda"": ""负向"", ""Alra"": ""负向"", ""伊索洗发露"": ""中立"", ""施巴去屑洗发水"": ""负向"", ""薇姿绿标洗发水"": ""负向"", ""Botanist蓓甜诗洗发水"": ""正向"", ""Livingproof丰盈洗发水"": ""负向"", ""馥绿德雅清润舒缓洗发水"": ""正向"", ""Aveda紫色瓶子洗发水"": ""负向"", ""Alra洗发水"": ""负向""}","{""伊索"": [""头皮屑爆炸""], ""施巴"": [""❌""], ""薇姿"": [""❌""], ""Botanist"": [""比上面两款好点""], ""Living Proof"": [""还是起头屑""], ""馥绿德雅"": [""稍好点"", ""还是起头屑""], ""Aveda"": [""❌""], ""Alra"": [""气的我直接扔了""], ""伊索洗发露"": [""头皮屑爆炸""], ""施巴去屑洗发水"": [""❌""], ""薇姿绿标洗发水"": [""❌""], ""Botanist蓓甜诗洗发水"": [""比上面两款好点""], ""Livingproof丰盈洗发水"": [""还是起头屑""], ""馥绿德雅清润舒缓洗发水"": [""稍好点"", ""还是起头屑""], ""Aveda紫色瓶子洗发水"": [""❌""], ""Alra洗发水"": [""气的我直接扔了""]}",True,True,2025-05-30T00:30:57.829682+00:00
565,livingproof,39,6815aeaf0000000009015918,不能再低了‼️这羊毛薅到就是赚到！,video,"livingproof缕灵
黑科技控油蓬松洗发水
清仓[购物车R]2折！！
#livingproof洗发水[话题]# #缕灵洗发水[话题]# #缕灵丰盈蓬松洗发水[话题]# #Livingproof缕灵[话题]# #洗发水清仓捡漏[话题]# #洗发水控油蓬松[话题]# #油头洗发水[话题]# #LivingProof每日圆满洗发水[话题]#",https://www.xiaohongshu.com/explore/6815aeaf0000000009015918?xsec_token=ABFW4dZ3rhb0av37bSo2ajrxL4aTjQhi4F_soB-dERTRE=&xsec_source=pc_search,http://sns-video-bd.xhscdn.com/1040g2so31h0rhkbbjqr05on8mmllbbkelrf2tig,"""http://sns-img-hw.xhscdn.com/1040g2sg31h0rhkbbjskg5on8mmllbbke2mg46ng!nd_dft_wlteh_jpg_3""","""livingproof洗发水,缕灵洗发水,缕灵丰盈蓬松洗发水,Livingproof缕灵,洗发水清仓捡漏,洗发水控油蓬松,油头洗发水,LivingProof每日圆满洗发水""",62e8b5ab000000001501ae8e,小甜蜜丸子,2025-05-03T13:50:39+00:00,2.0,1.0,2.0,1.0,"[""Living Proof""]","""[\""Living proof Perfect hair Day shampoo\"",\""Living proof full shampoo\""]""","{""Living Proof"": ""正向"", ""Living Proof Perfect Hair Day Shampoo"": ""正向"", ""Living Proof Full Shampoo"": ""正向""}","{""Living Proof"": [""清仓"", ""2折""], ""Living Proof Perfect Hair Day Shampoo"": [""每日圆满"", ""hydrate & perfect""], ""Living Proof Full Shampoo"": [""丰盈蓬松"", ""adds fullness & volume""]}",True,True,2025-06-07T20:07:59.707381+00:00
253,livingproof,40,668510d6000000001e010c39,洗护分享，真真切切都是自己的用后感#洗护[话题]# #洗护好物[话题]# #洗护推荐[话题]# #洗发水推荐[话题]#,video,洗护分享，真真切切都是自己的用后感#洗护[话题]# #洗护好物[话题]# #洗护推荐[话题]# #洗发水推荐[话题]#,https://www.xiaohongshu.com/explore/668510d6000000001e010c39?xsec_token=ABTcy6ioxS1S-Ra5Ztszr5uEaUKSpr0RuG8BfqLRNG9UI=&xsec_source=pc_search,http://sns-video-bd.xhscdn.com/pre_post/1040g2t0314pkgg4q0q704a3to0hn51fce6gice0,"""http://sns-img-hw.xhscdn.com/1040g2sg314pkhddtgq704a3to0hn51fcplr8mi0!nd_dft_wlteh_jpg_3""","""洗护,洗护好物,洗护推荐,洗发水推荐""",5ab8637211be1023c4e785ec,曹赢心,2024-07-03T16:50:31+00:00,31.0,11.0,5.0,4.0,"[""Living Proof"", ""Oribe"", ""Sisley"", ""Christophe Robin"", ""Acqua Di Parma""]","""[\""Living Proof蓬松洗护系列\"",\""Oribe洗发水\"",\""Sisley净澈焕活洗发露\"",\""Christophe Robin海盐洗发膏\"",\""ACQUA DI PARMA沐浴露\""]""","{""Living Proof"": ""正向"", ""Oribe"": ""正向"", ""Sisley"": ""正向"", ""Christophe Robin"": ""正向"", ""Acqua Di Parma"": ""正向"", ""Living Proof蓬松洗护系列"": ""正向"", ""Oribe洗发水"": ""正向"", ""Sisley净澈焕活洗发露"": ""正向"", ""Acqua Di Parma沐浴露"": ""正向""}","{""Living Proof"": [""细软塌的救星"", ""非常友好"", ""清爽"", ""蓬松""], ""Oribe"": [""不同功效"", ""高级香味"", ""淡淡花香"", ""温和""], ""Sisley"": [""干净"", ""蓬松感到位"", ""不含有起泡剂"", ""泡沫绵密""], ""Christophe Robin"": [""清爽"", ""像做了头皮磨砂"", ""缓解头皮敏感和瘙痒""], ""Acqua Di Parma"": [""香味迷人"", ""人体自带体香的感觉"", ""很上头""], ""Living Proof蓬松洗护系列"": [""细软塌的救星"", ""非常友好"", ""清爽"", ""蓬松""], ""Oribe洗发水"": [""不同功效"", ""高级香味"", ""淡淡花香"", ""温和""], ""Sisley净澈焕活洗发露"": [""干净"", ""蓬松感到位"", ""不含有起泡剂"", ""泡沫绵密""], ""Acqua Di Parma沐浴露"": [""香味迷人"", ""人体自带体香的感觉"", ""很上头""]}",True,True,2025-05-30T00:30:57.829682+00:00
246,livingproof,41,66f77b83000000001b023240,Livingproof也太难用了,normal,这个价位还能有这么难用的洗发水，起泡少，洗完了头痒和起头皮屑，200多买200ml左右，价不配位，盲选同价位的最多是无功无过，这款怎么难用成这样？？？,https://www.xiaohongshu.com/explore/66f77b83000000001b023240?xsec_token=AB3ExGHRCZnJ9qL89tSRCU5juf7S_oPoF2lMjNm4AuY3w=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g0083189c29bfkc0g5pelc6l1ebagoscsp3o!nd_dft_wlteh_jpg_3""",,65d561aa0000000005032d50,🐰🐶,2024-09-28T11:44:03+00:00,11.0,10.0,21.0,3.0,"[""Living Proof""]","""[\""Living proof full shampoo\""]""","{""Living Proof"": ""负向"", ""Living Proof Full Shampoo"": ""负向""}","{""Living Proof"": [""难用"", ""价不配位""], ""Living Proof Full Shampoo"": [""起泡少"", ""头痒"", ""起头皮屑"", ""难用""]}",True,True,2025-05-30T00:30:57.829682+00:00
586,livingproof,42,680100e2000000001c000a00,油扁塌集合❗平常400+的洗发水清了❗,video,"livingproof洗发水大清仓！
正品清仓❗正品清仓❗
油扁塌真的不能错过它[购物车R]
缕灵家控油蓬松真的不是说说而已
还有大瓶囤货装省更多❗
洗发水消耗品就是要囤多点～
#洗发水控油蓬松[话题]# #进口洗发水[话题]# #livingproof洗发水[话题]# #洗发水清仓捡漏[话题]# #缕灵丰盈蓬松洗发水[话题]# #livingproof缕灵[话题]# #哪种洗发水好用[话题]# #油头洗发水[话题]# #控油蓬松[话题]# #洗发水推荐排行榜[话题]#",https://www.xiaohongshu.com/explore/680100e2000000001c000a00?xsec_token=AB2IUUfJmaGm-B1BWvbGMi0GT4WLWDpR6fHlJNCn-K9cg=&xsec_source=pc_search,http://sns-video-bd.xhscdn.com/1040g2so31gcl2sgd3qdg5ojp1jj5at2v9h6qiso,"""http://sns-img-hw.xhscdn.com/1040g00831gcl2sgejs6g5ojp1jj5at2vnnbjl88!nd_dft_wlteh_jpg_3""","""洗发水控油蓬松,进口洗发水,livingproof洗发水,洗发水清仓捡漏,缕灵丰盈蓬松洗发水,livingproof缕灵,哪种洗发水好用,油头洗发水,控油蓬松,洗发水推荐排行榜""",62790ce6000000001501745f,bellaaaa,2025-04-17T21:23:47+00:00,2.0,1.0,1.0,1.0,"[""Living Proof""]","""[\""Living Proof Full Shampoo\"",\""缕灵丰盈蓬松洗发水\""]""","{""Living Proof"": ""正向"", ""Living Proof Full Shampoo"": ""正向"", ""缕灵丰盈蓬松洗发水"": ""正向""}","{""Living Proof"": [""控油蓬松"", ""正品"", ""清仓""], ""Living Proof Full Shampoo"": [""控油蓬松"", ""正品"", ""清仓"", ""划算"", ""高颅顶""], ""缕灵丰盈蓬松洗发水"": [""控油蓬松"", ""正品"", ""清仓"", ""划算"", ""高颅顶""]}",True,True,2025-06-07T20:07:59.707381+00:00
